company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Startup131,,SSPM,Remote (US),0.85,,https://jobs.lever.co/startup131,,"ai agent security, cloud application security, sanctioned it, generative ai compliance, security posture management"
Startup345,,SSPM,"New York, NY",0.85,,https://jobs.lever.co/startup345,,"cloud app security, saas security posture"
Startup371,,AI Agent Security,Remote,0.8,,https://jobs.lever.co/startup371,,"ai agent security, shadow it, ai agent risk, ai security"
Startup269,,SaaS Security,"San Francisco, CA",0.9,,https://jobs.lever.co/startup269,,"saas security posture, llm compliance, saas security, cloud compliance, genai security"
Startup233,,SSPM,Hybrid - Bay Area,0.85,,https://jobs.lever.co/startup233,,"saas compliance, ai agent security, saas posture management, saas governance"
Startup23,,SaaS Security,"New York, NY",0.85,,https://jobs.lever.co/startup23,,"ai compliance, saas audit, saas security"
Tenable,,AI Agent Security,Hybrid - Bay Area,0.8,,https://jobs.lever.co/tenable,,"llm compliance, sanctioned it, ai agent risk, llm security"
Startup203,,AI Compliance,"Boston, MA",0.8,,https://jobs.lever.co/startup203,,"generative ai compliance, saas risk, sanctioned it, ai governance"
Startup330,,SaaS Security,"Boston, MA",0.8,,https://jobs.lever.co/startup330,,"ai policy, sanctioned it, cloud application security, llm security"
Startup364,,SSPM,"London, UK",0.85,,https://jobs.lever.co/startup364,,"sspm, llm compliance, cloud governance, saas security posture"
Startup201,,SaaS Compliance,Hybrid - Bay Area,0.9,,https://jobs.lever.co/startup201,,"saas audit, saas compliance, saas governance, cloud app security"
Startup90,,SSPM,Hybrid - Bay Area,0.85,,https://jobs.lever.co/startup90,,"ai agent risk, genai security, shadow it, security posture management"
Startup400,,SSPM,Remote (US),0.85,,https://jobs.lever.co/startup400,,"saas risk, shadow it, saas governance, ai policy, cloud compliance"
Startup295,,SaaS Security,"Boston, MA",0.85,,https://jobs.lever.co/startup295,,"ai governance, cloud application security, llm security"
Startup303,,AI Compliance,"Toronto, Canada",0.8,,https://jobs.lever.co/startup303,,"cloud application security, ai governance, llm compliance"
Startup389,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/security-manager,,"llm compliance, shadow it, sanctioned it, autonomous agent security"
Startup102,,SaaS Compliance,Remote,0.85,,https://wellfound.com/role/r/llm-security-specialist,,"generative ai compliance, sanctioned it, saas governance"
Startup70,,SaaS Security,"Seattle, WA",0.9,,https://wellfound.com/role/r/lead-security-engineer,,"llm security, genai security, saas compliance, ai agent risk"
Startup260,,SaaS Security,Remote,0.85,,https://wellfound.com/role/r/sspm-engineer,,"llm compliance, saas risk, ai agent security"
Startup217,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/security-operations-engineer,,"saas risk, shadow it"
Startup181,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"autonomous agent security, sspm, ai security"
Startup214,,SSPM,"London, UK",0.9,,https://wellfound.com/role/r/security-compliance-manager,,"cloud compliance, autonomous agent security, sspm, saas posture management, cloud app security"
Startup298,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/ai-security-engineer,,"saas governance, saas security, saas posture management, llm compliance"
Startup81,,SaaS Security,Remote,0.7,,https://wellfound.com/role/r/sspm-engineer,,"ai policy, shadow it"
Startup111,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/security-auditor,,"autonomous agent security, saas risk, cloud compliance, cloud application security, ai policy"
Microsoft,,SaaS Security,"Toronto, Canada",0.85,,https://wellfound.com/role/r/security-engineer,,"cloud application security, saas governance, ai compliance"
Startup293,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/llm-security-specialist,,"security posture management, cloud app security, saas audit"
Startup320,,SSPM,"Denver, CO",0.7,,https://wellfound.com/role/r/ai-agent-security-engineer,,"sanctioned it, saas risk"
Startup338,,AI Agent Security,"Seattle, WA",0.8,,https://wellfound.com/role/r/security-auditor,,"shadow it, ai agent risk, ai agent security"
Startup229,,SaaS Security,Remote,0.8,,https://wellfound.com/role/r/threat-detection-engineer,,"ai governance, cloud governance, llm security, saas audit"
Startup284,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/threat-detection-engineer,,"ai compliance, ai agent risk, sspm"
Qualys,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/incident-response-engineer,,"saas posture management, ai governance, cloud app security, cloud governance"
Startup365,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/cloud-posture-engineer,,"ai compliance, shadow it, security posture management, ai agent security"
Startup234,,AI Compliance,Remote (US),0.9,,https://wellfound.com/role/r/ai-security-engineer,,"llm compliance, cloud app security, ai security, generative ai compliance"
Startup237,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/security-analyst,,"cloud governance, saas security posture, shadow it, sspm, ai security"
Startup162,,SaaS Compliance,"Toronto, Canada",0.9,,https://wellfound.com/role/r/llm-security-specialist,,"shadow it, llm compliance, sspm, saas compliance, ai compliance"
Lockheed Martin,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/director-of-security,,"security posture management, autonomous agent security, saas security, shadow it, sspm"
Sprint,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-posture-analyst,,"ai compliance, saas risk, security posture management"
Startup371,,SaaS Security,Remote (US),0.9,,https://wellfound.com/role/r/ai-agent-security-engineer,,"saas security, llm compliance, cloud application security, saas compliance"
Startup136,,SaaS Compliance,"Denver, CO",0.85,,https://wellfound.com/role/r/saas-security-engineer,,"saas audit, saas compliance"
Adobe,,AI Agent Security,"San Francisco, CA",0.9,,https://wellfound.com/role/r/director-of-security,,"ai compliance, ai agent security, llm security"
Startup214,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-auditor,,"saas posture management, llm security, cloud governance"
Startup55,,SaaS Security,Remote,0.9,,https://wellfound.com/role/r/threat-detection-engineer,,"genai security, llm security, sspm, saas audit, ai agent security"
Best Buy,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/ciso,,"ai agent security, saas posture management, saas governance"
Startup129,,SaaS Security,"Toronto, Canada",0.8,,https://wellfound.com/role/r/threat-detection-engineer,,"llm security, cloud application security, cloud governance"
ServiceNow,,SSPM,Remote,0.85,,https://wellfound.com/role/r/cloud-security-analyst,,"saas posture management, saas security, llm compliance"
Startup202,,SaaS Compliance,"London, UK",0.75,,https://wellfound.com/role/r/security-compliance-manager,,"ai governance, saas audit"
Startup317,,AI Compliance,"Seattle, WA",0.9,,https://wellfound.com/role/r/lead-security-engineer,,"generative ai compliance, llm compliance"
Startup395,,SaaS Security,"Austin, TX",0.8,,https://wellfound.com/role/r/security-operations-engineer,,"ai governance, ai security, cloud app security"
Startup289,,SaaS Compliance,"San Francisco, CA",0.85,,https://wellfound.com/role/r/incident-response-engineer,,"ai governance, saas compliance, saas risk"
Orca Security,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"security posture management, saas governance, generative ai compliance"
Startup390,,SaaS Compliance,"Boston, MA",0.85,,https://wellfound.com/role/r/security-auditor,,"llm compliance, ai security, saas audit, saas risk"
Startup232,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/sspm-engineer,,"saas posture management, cloud app security"
Startup61,,AI Agent Security,Remote,0.7,,https://wellfound.com/role/r/staff-security-engineer,,"llm security, ai agent risk"
Startup177,,SSPM,"London, UK",0.9,,https://wellfound.com/role/r/principal-security-engineer,,"saas posture management, saas security, saas governance, security posture management, saas risk"
Startup35,,SaaS Security,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-team-lead,,"cloud app security, saas governance, ai governance, ai policy, ai security"
Accenture,,SaaS Security,"Toronto, Canada",0.85,,https://wellfound.com/role/r/grc-analyst,,"cloud application security, llm security, genai security"
Startup383,,AI Agent Security,Remote,0.7,,https://wellfound.com/role/r/security-team-lead,,"llm compliance, ai security, ai agent security"
Startup281,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/cloud-security-analyst,,"shadow it, saas security"
Startup70,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/security-posture-analyst,,"sspm, saas governance, shadow it, cloud application security, llm compliance"
Startup257,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/application-security-engineer,,"cloud app security, saas posture management, autonomous agent security, ai agent risk"
Startup38,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/security-posture-analyst,,"shadow it, saas security"
Startup226,,AI Agent Security,"San Francisco, CA",0.7,,https://wellfound.com/role/r/ai-security-engineer,,"ai security, llm security"
Startup166,,SSPM,Remote,0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"saas posture management, security posture management, llm compliance"
McKinsey,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/sspm-product-manager,,"sspm, saas audit"
Startup353,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/security-software-engineer,,"ai security, cloud compliance, saas posture management, ai agent risk"
Startup123,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/principal-security-engineer,,"ai compliance, cloud application security, saas posture management, genai security"
Startup8,,SaaS Security,"New York, NY",0.9,,https://wellfound.com/role/r/sspm-engineer,,"saas governance, llm compliance, cloud compliance, saas security posture, saas security"
Startup106,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/risk-manager,,"cloud application security, ai governance, cloud compliance, ai policy, saas security posture"
Startup358,,SaaS Security,"Austin, TX",0.8,,https://wellfound.com/role/r/security-compliance-manager,,"sanctioned it, cloud application security, genai security, saas governance"
Startup41,,AI Compliance,"London, UK",0.8,,https://wellfound.com/role/r/machine-learning-security-engineer,,"ai agent risk, generative ai compliance"
Startup313,,SaaS Security,Remote,0.7,,https://wellfound.com/role/r/saas-security-architect,,"saas risk, sanctioned it"
Lockheed Martin,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-auditor,,"generative ai compliance, sspm, ai compliance"
Startup211,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/threat-detection-engineer,,"saas risk, cloud governance"
Home Depot,,SSPM,Remote,0.85,,https://wellfound.com/role/r/incident-response-engineer,,"cloud compliance, saas security, autonomous agent security, saas security posture, ai security"
Startup376,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-engineer,,"saas security posture, saas security, llm compliance"
Startup174,,SSPM,"Boston, MA",0.9,,https://wellfound.com/role/r/security-posture-analyst,,"cloud application security, autonomous agent security, ai agent security, genai security, saas posture management"
IBM,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/security-team-lead,,"saas governance, cloud governance, sspm"
Startup301,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/ai-security-engineer,,"saas audit, shadow it, cloud application security, ai policy, llm compliance"
Startup31,,SSPM,Remote,0.85,,https://wellfound.com/role/r/llm-security-specialist,,"shadow it, cloud application security, saas compliance, saas risk"
CVS Health,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/security-posture-analyst,,"sspm, saas security"
Startup168,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-operations-engineer,,"cloud governance, sanctioned it, ai agent risk, saas governance"
Startup1,,SaaS Security,"San Francisco, CA",0.9,,https://wellfound.com/role/r/llm-security-specialist,,"sspm, saas security, ai agent risk, genai security, saas governance"
Startup381,,AI Compliance,"Austin, TX",0.7,,https://wellfound.com/role/r/security-analyst,,"ai compliance, ai policy, llm security"
Startup241,,SaaS Security,"San Francisco, CA",0.8,,https://wellfound.com/role/r/security-software-engineer,,"llm security, saas audit"
Startup111,,AI Agent Security,"Denver, CO",0.7,,https://wellfound.com/role/r/saas-security-engineer,,"ai security, autonomous agent security"
Startup261,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/security-compliance-manager,,"cloud compliance, saas audit, sspm"
Startup360,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/staff-security-engineer,,"saas posture management, saas governance"
Startup251,,SaaS Security,"Denver, CO",0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"llm security, cloud application security, llm compliance"
Startup244,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/risk-manager,,"saas governance, saas posture management, cloud compliance"
Startup188,,SaaS Compliance,"Denver, CO",0.8,,https://wellfound.com/role/r/cloud-security-architect,,"ai governance, cloud compliance, cloud application security, generative ai compliance"
Startup2,,AI Agent Security,"Boston, MA",0.7,,https://wellfound.com/role/r/security-engineer,,"ai security, genai security"
Startup299,,AI Compliance,"Boston, MA",0.8,,https://wellfound.com/role/r/ai-security-engineer,,"generative ai compliance, autonomous agent security, ai compliance"
Startup273,,AI Compliance,Remote (US),0.7,,https://wellfound.com/role/r/security-auditor,,"ai compliance, generative ai compliance"
Goldman Sachs,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/ai-security-engineer,,"cloud application security, llm compliance"
Startup182,,SaaS Security,Hybrid - Bay Area,0.9,,https://wellfound.com/role/r/security-operations-engineer,,"shadow it, genai security, saas risk, cloud compliance, saas audit"
Startup22,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/risk-manager,,"cloud app security, saas security posture, llm security, saas audit"
Startup215,,SaaS Security,"San Francisco, CA",0.85,,https://wellfound.com/role/r/llm-security-specialist,,"ai policy, saas security, cloud compliance, shadow it, ai compliance"
Startup199,,SaaS Compliance,Remote (US),0.9,,https://wellfound.com/role/r/sspm-engineer,,"autonomous agent security, saas compliance, generative ai compliance, cloud compliance"
Startup381,,SaaS Compliance,Remote,0.8,,https://wellfound.com/role/r/security-engineer,,"sanctioned it, genai security, saas compliance"
Startup31,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-engineer,,"saas compliance, security posture management"
Startup237,,AI Agent Security,Remote (US),0.9,,https://wellfound.com/role/r/saas-security-architect,,"ai agent security, genai security, generative ai compliance, ai agent risk, cloud app security"
Startup96,,SSPM,Remote,0.85,,https://wellfound.com/role/r/sspm-product-manager,,"security posture management, ai security, llm security, saas compliance"
Startup329,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/security-analyst,,"sspm, ai security, sanctioned it"
Startup94,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/machine-learning-security-engineer,,"sanctioned it, security posture management, genai security, ai compliance, shadow it"
Startup250,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/vp-of-security,,"shadow it, sanctioned it, saas risk"
Startup270,,SaaS Compliance,"Boston, MA",0.9,,https://wellfound.com/role/r/appsec-engineer,,"cloud compliance, saas audit, saas compliance, saas posture management, saas security"
Startup174,,SaaS Security,"Toronto, Canada",0.85,,https://wellfound.com/role/r/application-security-engineer,,"ai agent risk, cloud application security, saas governance, ai policy, generative ai compliance"
Comcast,,SaaS Security,Hybrid - Bay Area,0.8,,https://wellfound.com/role/r/security-analyst,,"llm security, cloud application security"
Startup296,,SaaS Security,"Toronto, Canada",0.9,,https://wellfound.com/role/r/cloud-posture-engineer,,"saas security posture, ai policy, autonomous agent security, saas compliance"
Startup37,,SaaS Security,"Toronto, Canada",0.7,,https://wellfound.com/role/r/senior-security-engineer,,"cloud governance, ai security"
Startup271,,SSPM,Remote,0.9,,https://wellfound.com/role/r/saas-security-architect,,"autonomous agent security, saas posture management, saas security posture, security posture management, saas security"
McKinsey,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/security-compliance-manager,,"cloud app security, saas audit"
Qualys,,SaaS Security,"San Francisco, CA",0.85,,https://wellfound.com/role/r/vp-of-security,,"ai policy, genai security, saas governance, saas security"
Startup190,,SaaS Security,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, autonomous agent security, saas security"
Atlassian,,SaaS Security,Remote (US),0.9,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, saas security posture, saas compliance, cloud app security"
CrowdStrike,,SaaS Security,"London, UK",0.8,,https://www.ycombinator.com/companies/industry/security,,"genai security, ai agent security, shadow it, cloud governance, ai policy"
Startup199,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, security posture management"
BP,,SaaS Compliance,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"llm security, llm compliance, saas compliance, saas governance"
American Express,,AI Compliance,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, ai security, shadow it, ai compliance"
Startup2,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, saas risk"
Startup311,,SaaS Security,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, cloud compliance, cloud app security"
Startup71,,SaaS Security,Remote,0.8,,https://www.ycombinator.com/companies/industry/security,,"genai security, saas governance, ai agent security"
Startup68,,SaaS Security,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"genai security, ai security, cloud compliance, sanctioned it, saas security posture"
Startup14,,SaaS Security,"Denver, CO",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, cloud application security, cloud governance, shadow it"
Startup15,,AI Agent Security,"London, UK",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, ai agent risk, autonomous agent security"
Startup29,,SaaS Security,Hybrid - Bay Area,0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, ai agent security"
Startup17,,SaaS Security,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, cloud app security, sspm, cloud governance, saas audit"
Startup86,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, saas risk, cloud compliance, ai agent security"
Square,,SaaS Compliance,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, saas governance, shadow it"
Startup113,,AI Compliance,Remote,0.7,,https://www.ycombinator.com/companies/industry/security,,"ai security, ai governance"
Wells Fargo,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, cloud governance"
Startup269,,SaaS Compliance,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, saas compliance, sanctioned it"
Startup72,,AI Compliance,Hybrid - Bay Area,0.9,,https://www.ycombinator.com/companies/industry/security,,"autonomous agent security, llm compliance, ai security, ai governance, cloud compliance"
Startup61,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, saas security posture, shadow it, cloud app security, sspm"
Startup284,,AI Agent Security,"San Francisco, CA",0.7,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, ai agent risk"
Startup170,,SaaS Security,"Toronto, Canada",0.9,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, genai security, autonomous agent security, security posture management, saas security"
EY,,SaaS Security,"Denver, CO",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, llm compliance, cloud app security"
Startup188,,SaaS Compliance,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, ai compliance, sanctioned it"
Startup122,,AI Compliance,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, llm security, llm compliance, saas risk, ai policy"
Startup23,,SaaS Security,"Austin, TX",0.8,,https://www.ycombinator.com/companies/industry/security,,"llm security, cloud compliance"
Salesforce,,AI Compliance,Remote,0.9,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, llm compliance, generative ai compliance, ai governance, ai security"
Kaiser Permanente,,SaaS Compliance,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai policy, ai agent risk, cloud compliance, saas audit"
BCG,,AI Compliance,Remote,0.7,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, ai governance, autonomous agent security"
Startup120,,AI Compliance,"Seattle, WA",0.7,,https://www.ycombinator.com/companies/industry/security,,"ai governance, ai policy, llm compliance, ai agent security, llm security"
Startup76,,SaaS Security,Hybrid - Bay Area,0.9,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, ai agent security, saas audit, genai security, cloud app security"
Wells Fargo,,SaaS Security,Remote (US),0.9,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, genai security, saas risk, ai security, sanctioned it"
Startup111,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, sanctioned it, shadow it, saas security, genai security"
Startup48,,SSPM,"Boston, MA",0.9,,https://www.ycombinator.com/companies/industry/security,,"saas governance, sspm, saas audit, security posture management"
Startup279,,SSPM,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security posture, cloud app security, saas audit, cloud governance, ai compliance"
Startup332,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, llm compliance, cloud compliance"
Startup239,,SaaS Compliance,"Toronto, Canada",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, cloud governance, ai compliance"
UnitedHealth,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, saas audit, cloud application security, cloud app security"
Startup386,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, sspm, saas audit, llm security, security posture management"
Startup375,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, llm compliance, saas posture management, sspm"
Microsoft,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"security posture management, ai agent risk, sanctioned it"
Startup311,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, saas risk, cloud governance, llm security, ai agent risk"
Startup311,,SSPM,"London, UK",0.9,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, llm security, sspm, ai security, autonomous agent security"
Cloudflare,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai policy, autonomous agent security, saas governance, security posture management, cloud application security"
Startup368,,SSPM,"Seattle, WA",0.9,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, sspm, generative ai compliance, sanctioned it, saas governance"
Startup219,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, saas posture management"
Startup18,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, saas risk, ai policy, saas security posture"
Startup368,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, ai governance, llm security, saas posture management"
Startup275,,SaaS Compliance,Remote (US),0.7,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, ai policy"
Startup220,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security posture, ai compliance"
Startup400,,SaaS Compliance,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, sanctioned it, saas governance, cloud governance, saas audit"
Startup388,,AI Compliance,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, ai governance, ai agent security, llm compliance"
Startup116,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, genai security, llm security, shadow it"
Startup12,,SSPM,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, cloud compliance, ai agent risk, shadow it, ai policy"
Startup254,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, ai security, sspm, cloud app security, shadow it"
Startup249,,SaaS Security,"Boston, MA",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, cloud application security, sanctioned it, cloud governance"
Startup12,,AI Compliance,"Denver, CO",0.7,,https://www.ycombinator.com/companies/industry/security,,"genai security, ai compliance"
Startup366,,AI Compliance,Remote,0.8,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, ai security"
Startup231,,SaaS Security,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, ai policy, shadow it, cloud application security, ai security"
Startup301,,SaaS Security,Remote,0.9,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, ai agent security, saas security, sspm, llm security"
Startup390,,AI Compliance,Remote,0.7,,https://www.ycombinator.com/companies/industry/security,,"llm security, ai compliance"
Startup55,,SaaS Security,Remote,0.9,,https://www.ycombinator.com/companies/industry/security,,"saas risk, llm security, saas governance, genai security, saas security"
Startup19,,SSPM,"San Francisco, CA",0.8,,https://www.ycombinator.com/companies/industry/security,,"llm security, security posture management, ai policy"
Startup352,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, security posture management, cloud application security, sspm, genai security"
Startup366,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, saas posture management, ai compliance"
Startup61,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, generative ai compliance, cloud compliance, saas posture management"
Startup60,,SaaS Security,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, generative ai compliance, cloud app security, shadow it, ai agent risk"
Startup36,,SaaS Security,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, ai governance, saas audit"
Startup32,,SaaS Security,"Austin, TX",0.7,,https://www.ycombinator.com/companies/industry/security,,"shadow it, ai agent security"
Startup115,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai policy, saas security posture, shadow it, saas compliance, saas audit"
Startup376,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, security posture management, sanctioned it"
Startup60,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, ai compliance, saas security posture"
Startup364,,SaaS Security,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"shadow it, ai security, saas security"
BP,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, saas risk, cloud app security, saas compliance"
BAE Systems,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security posture, sanctioned it, ai policy, saas audit"
ExxonMobil,,SaaS Security,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, ai security"
Startup281,,AI Compliance,Remote (US),0.7,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, llm security"
Startup139,,AI Agent Security,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"autonomous agent security, llm compliance"
Startup230,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, saas security, security posture management, ai security"
Startup380,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, ai agent security, sanctioned it"
Startup346,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, sanctioned it, ai policy, security posture management"
Startup70,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, ai agent security, sanctioned it, llm security"
Startup348,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, saas security, security posture management"
Startup398,,SaaS Compliance,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, cloud governance"
Startup141,,AI Compliance,Remote (US),0.8,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, ai agent risk, generative ai compliance, shadow it"
Check Point,,SaaS Compliance,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, llm security, ai compliance, shadow it"
Startup5,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, sanctioned it, llm security, saas security, saas audit"
Startup72,,SaaS Security,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, ai security, saas compliance, saas security posture"
Startup273,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, saas posture management"
