company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Startup131,,SaaS Security,Remote (US),0.8,,https://jobs.lever.co/startup131,,"cloud application security, genai security"
CVS Health,,SSPM,"Austin, TX",0.85,,https://jobs.lever.co/cvs-health,,"sspm, cloud compliance, ai agent risk, security posture management"
Startup312,,SSPM,Hybrid - Bay Area,0.9,,https://jobs.lever.co/startup312,,"llm compliance, cloud app security, saas posture management, cloud compliance, ai compliance"
Startup264,,SSPM,Remote,0.85,,https://jobs.lever.co/startup264,,"saas security posture, genai security, saas audit"
Startup355,,SaaS Security,"Austin, TX",0.7,,https://jobs.lever.co/startup355,,"genai security, ai security, cloud governance"
Startup127,,SSPM,"Boston, MA",0.9,,https://jobs.lever.co/startup127,,"saas posture management, ai agent security, saas security, cloud compliance"
Startup95,,AI Agent Security,Hybrid - Bay Area,0.7,,https://jobs.lever.co/startup95,,"shadow it, ai agent security"
Startup302,,SSPM,"London, UK",0.85,,https://jobs.lever.co/startup302,,"llm compliance, security posture management, ai compliance, saas governance, genai security"
Startup240,,SSPM,"Toronto, Canada",0.85,,https://jobs.lever.co/startup240,,"saas posture management, cloud governance, saas compliance, cloud compliance, ai policy"
Wells Fargo,,SaaS Security,"Toronto, Canada",0.85,,https://jobs.lever.co/wells-fargo,,"llm compliance, ai agent security, cloud application security"
Slack,,SSPM,"Austin, TX",0.85,,https://jobs.lever.co/slack,,"ai compliance, saas security, ai agent security, saas posture management"
ExxonMobil,,SSPM,Remote,0.85,,https://jobs.lever.co/exxonmobil,,"ai governance, sspm, autonomous agent security, shadow it, cloud application security"
Startup290,,AI Agent Security,Remote,0.7,,https://wellfound.com/role/r/security-operations-engineer,,"ai security, ai agent risk"
Startup353,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/grc-analyst,,"ai security, saas governance, saas posture management, sspm, cloud application security"
Startup2,,SSPM,"Boston, MA",0.9,,https://wellfound.com/role/r/sspm-engineer,,"sspm, autonomous agent security, cloud compliance, llm compliance, sanctioned it"
Startup180,,SaaS Security,"Denver, CO",0.8,,https://wellfound.com/role/r/security-analyst,,"saas audit, ai policy, ai security"
Startup239,,SaaS Security,"New York, NY",0.9,,https://wellfound.com/role/r/saas-security-engineer,,"ai policy, cloud compliance, cloud application security, saas compliance, sspm"
Symantec,,SaaS Security,Remote (US),0.85,,https://wellfound.com/role/r/ai-security-engineer,,"cloud application security, llm security, saas compliance"
Startup134,,AI Agent Security,"Denver, CO",0.7,,https://wellfound.com/role/r/appsec-engineer,,"ai governance, llm security"
Wells Fargo,,SSPM,Remote,0.85,,https://wellfound.com/role/r/security-operations-engineer,,"ai compliance, shadow it, cloud app security, saas posture management, generative ai compliance"
Walmart,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"security posture management, sspm, ai governance, shadow it, ai compliance"
Startup256,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/ai-agent-security-engineer,,"cloud compliance, cloud application security, ai agent risk, saas risk"
Startup41,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/machine-learning-security-engineer,,"saas security posture, cloud governance, sspm, ai governance, saas security"
Startup1,,SaaS Security,"San Francisco, CA",0.8,,https://wellfound.com/role/r/sspm-engineer,,"saas governance, ai security, generative ai compliance, shadow it, ai agent risk"
Startup197,,SaaS Compliance,"San Francisco, CA",0.8,,https://wellfound.com/role/r/incident-response-engineer,,"saas audit, generative ai compliance"
Startup131,,AI Compliance,"Toronto, Canada",0.7,,https://wellfound.com/role/r/ciso,,"sanctioned it, generative ai compliance, ai security"
Startup283,,SaaS Security,Remote (US),0.85,,https://wellfound.com/role/r/security-compliance-manager,,"shadow it, saas security, generative ai compliance"
Startup245,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/ai-agent-security-engineer,,"saas governance, cloud governance"
Startup263,,AI Agent Security,"Austin, TX",0.7,,https://wellfound.com/role/r/vp-of-security,,"llm security, ai agent security, sanctioned it"
Startup355,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/saas-security-engineer,,"generative ai compliance, saas posture management"
Startup267,,SaaS Security,"New York, NY",0.85,,https://wellfound.com/role/r/lead-security-engineer,,"shadow it, saas security, saas governance"
Startup8,,SaaS Security,"Seattle, WA",0.9,,https://wellfound.com/role/r/saas-security-architect,,"saas governance, saas audit, saas security, cloud application security, cloud governance"
Startup33,,AI Compliance,Hybrid - Bay Area,0.7,,https://wellfound.com/role/r/security-auditor,,"ai governance, generative ai compliance"
Startup158,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/cloud-security-architect,,"security posture management, ai governance, llm compliance"
Startup334,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/senior-security-engineer,,"autonomous agent security, generative ai compliance, cloud application security, security posture management"
Startup123,,SSPM,"San Francisco, CA",0.9,,https://wellfound.com/role/r/security-compliance-manager,,"autonomous agent security, saas governance, saas posture management, llm security, saas security posture"
Startup103,,AI Compliance,"Toronto, Canada",0.9,,https://wellfound.com/role/r/principal-security-engineer,,"ai policy, generative ai compliance, saas governance, llm security"
Startup235,,SaaS Security,"London, UK",0.9,,https://wellfound.com/role/r/security-auditor,,"saas compliance, ai policy, saas security, cloud app security, saas risk"
Startup331,,SaaS Security,"Denver, CO",0.9,,https://wellfound.com/role/r/cloud-security-architect,,"cloud app security, llm compliance, saas security, cloud application security, saas governance"
Startup99,,SaaS Security,"Toronto, Canada",0.8,,https://wellfound.com/role/r/lead-security-engineer,,"ai governance, genai security, saas risk"
Startup396,,SaaS Security,"Boston, MA",0.9,,https://wellfound.com/role/r/machine-learning-security-engineer,,"ai security, saas governance, llm security, saas security"
Startup323,,SaaS Security,"Denver, CO",0.85,,https://wellfound.com/role/r/security-engineer,,"cloud compliance, cloud application security, saas governance, ai agent security, ai compliance"
Startup150,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/saas-security-architect,,"security posture management, saas security"
Goldman Sachs,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/vp-of-security,,"security posture management, saas compliance, autonomous agent security, ai agent security, saas risk"
Startup114,,SaaS Compliance,Remote,0.85,,https://wellfound.com/role/r/ai-agent-security-engineer,,"saas governance, llm security, saas compliance"
Startup94,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/saas-security-architect,,"sspm, cloud governance, ai policy, ai agent risk"
Startup21,,AI Agent Security,"Toronto, Canada",0.9,,https://wellfound.com/role/r/principal-security-engineer,,"ai agent security, genai security, autonomous agent security, generative ai compliance"
Startup4,,SaaS Compliance,"Boston, MA",0.85,,https://wellfound.com/role/r/security-team-lead,,"saas risk, saas compliance, cloud compliance"
Anthem,,SaaS Security,"San Francisco, CA",0.9,,https://wellfound.com/role/r/cloud-security-architect,,"ai agent security, autonomous agent security, saas security, cloud application security"
Cloudflare,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/cloud-posture-engineer,,"saas governance, saas compliance, cloud application security, cloud app security"
Startup1,,SaaS Security,"Austin, TX",0.9,,https://wellfound.com/role/r/security-engineer,,"autonomous agent security, cloud application security, ai agent security"
Startup334,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/vp-of-security,,"cloud application security, sspm, ai agent security, cloud compliance"
Startup293,,SaaS Security,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/cloud-posture-engineer,,"llm security, ai policy, saas security, autonomous agent security"
Startup45,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/vp-of-security,,"cloud compliance, cloud governance, sspm, saas governance"
Startup254,,AI Agent Security,"London, UK",0.7,,https://wellfound.com/role/r/security-software-engineer,,"generative ai compliance, autonomous agent security"
Startup233,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/compliance-engineer,,"cloud governance, ai agent security, security posture management"
PwC,,SaaS Compliance,"London, UK",0.85,,https://wellfound.com/role/r/saas-security-architect,,"cloud app security, generative ai compliance"
Startup280,,SaaS Security,"London, UK",0.8,,https://wellfound.com/role/r/security-compliance-manager,,"cloud application security, ai agent risk"
Startup288,,SaaS Security,Remote (US),0.75,,https://wellfound.com/role/r/sspm-product-manager,,"autonomous agent security, sanctioned it, cloud compliance"
Startup199,,SaaS Security,"San Francisco, CA",0.9,,https://wellfound.com/role/r/machine-learning-security-engineer,,"ai agent risk, llm compliance, cloud app security, sanctioned it, ai compliance"
Startup284,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/llm-security-specialist,,"cloud app security, ai compliance, saas posture management"
Startup199,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/ciso,,"saas governance, shadow it, ai agent security, security posture management"
Startup36,,AI Agent Security,"London, UK",0.9,,https://wellfound.com/role/r/lead-security-engineer,,"ai security, ai agent risk, llm security, ai compliance, ai agent security"
Startup324,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-engineer,,"llm security, security posture management, sspm, saas security posture"
Startup278,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/risk-manager,,"cloud application security, cloud governance"
Startup5,,AI Compliance,"San Francisco, CA",0.8,,https://wellfound.com/role/r/machine-learning-security-engineer,,"ai compliance, llm security, cloud governance, ai governance, ai agent risk"
Startup28,,SaaS Security,"Denver, CO",0.9,,https://wellfound.com/role/r/security-software-engineer,,"genai security, saas security, ai governance, ai security, cloud governance"
Startup153,,AI Compliance,Hybrid - Bay Area,0.9,,https://wellfound.com/role/r/sspm-engineer,,"saas security posture, generative ai compliance, genai security, ai governance"
Startup80,,SaaS Security,"Seattle, WA",0.9,,https://wellfound.com/role/r/cloud-security-architect,,"saas security posture, generative ai compliance, saas security, cloud application security"
Apple,,SaaS Security,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/compliance-engineer,,"saas security, genai security, sanctioned it, autonomous agent security, cloud app security"
Startup270,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/staff-security-engineer,,"ai policy, cloud governance, saas risk, security posture management"
Startup111,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/principal-security-engineer,,"saas audit, cloud compliance, saas posture management, cloud governance, shadow it"
Startup390,,AI Agent Security,"Toronto, Canada",0.85,,https://wellfound.com/role/r/senior-security-engineer,,"autonomous agent security, ai security, llm security, ai agent security, sspm"
Boeing,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-analyst,,"saas security posture, autonomous agent security, saas governance, saas audit, generative ai compliance"
Startup215,,SaaS Security,Remote,0.9,,https://wellfound.com/role/r/security-auditor,,"ai governance, ai security, cloud application security, saas posture management, saas security"
SentinelOne,,SSPM,"New York, NY",0.9,,https://wellfound.com/role/r/application-security-engineer,,"saas posture management, ai agent risk, cloud compliance, sspm, saas governance"
Startup242,,SaaS Security,"Toronto, Canada",0.85,,https://wellfound.com/role/r/cloud-posture-engineer,,"ai policy, ai compliance, saas governance, saas security, cloud application security"
Startup205,,AI Compliance,"Denver, CO",0.85,,https://wellfound.com/role/r/security-team-lead,,"shadow it, generative ai compliance, ai agent security"
Startup395,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/llm-security-specialist,,"saas compliance, saas security posture, ai security, saas audit, cloud app security"
Startup210,,SaaS Compliance,"New York, NY",0.85,,https://wellfound.com/role/r/sspm-product-manager,,"cloud governance, saas compliance, llm security"
Workday,,SaaS Security,"Denver, CO",0.8,,https://wellfound.com/role/r/appsec-engineer,,"ai governance, saas risk"
Startup101,,SaaS Security,"Denver, CO",0.7,,https://wellfound.com/role/r/appsec-engineer,,"ai agent risk, sanctioned it, cloud governance"
Startup237,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/security-compliance-manager,,"generative ai compliance, saas security posture, saas risk, shadow it"
Startup381,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/compliance-engineer,,"saas posture management, sspm, llm security"
Startup14,,AI Agent Security,"San Francisco, CA",0.9,,https://wellfound.com/role/r/director-of-security,,"ai agent security, cloud application security, autonomous agent security, ai agent risk, ai governance"
Startup385,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/saas-security-architect,,"saas security posture, sspm"
Zoom,,SaaS Compliance,Remote (US),0.85,,https://wellfound.com/role/r/llm-security-specialist,,"llm security, cloud governance, saas compliance"
Startup246,,AI Agent Security,"Toronto, Canada",0.7,,https://wellfound.com/role/r/llm-security-specialist,,"llm security, ai policy"
Startup290,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/cloud-security-analyst,,"cloud application security, ai governance, sspm"
Startup314,,SaaS Security,"Denver, CO",0.8,,https://wellfound.com/role/r/compliance-engineer,,"saas risk, ai agent security, sanctioned it"
Home Depot,,SaaS Compliance,"Toronto, Canada",0.8,,https://wellfound.com/role/r/application-security-engineer,,"ai governance, shadow it, cloud compliance"
EY,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/security-compliance-manager,,"sanctioned it, shadow it, cloud application security, saas risk, ai agent risk"
Startup374,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/cloud-security-architect,,"llm compliance, cloud governance, saas security posture, ai governance"
Startup151,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/vp-of-security,,"sspm, shadow it, autonomous agent security, saas security"
Startup59,,SSPM,Remote,0.85,,https://wellfound.com/role/r/cloud-security-architect,,"sspm, ai governance, cloud compliance, ai policy, shadow it"
Startup144,,SaaS Security,"Austin, TX",0.9,,https://wellfound.com/role/r/principal-security-engineer,,"saas risk, autonomous agent security, shadow it, cloud compliance, ai agent security"
Startup21,,SaaS Security,"Seattle, WA",0.85,,https://wellfound.com/role/r/saas-security-engineer,,"sanctioned it, ai security, ai policy, autonomous agent security, saas security posture"
Fortinet,,SaaS Security,"Seattle, WA",0.8,,https://wellfound.com/role/r/security-posture-analyst,,"llm security, cloud compliance, shadow it"
Startup371,,SaaS Security,"Toronto, Canada",0.85,,https://wellfound.com/role/r/ai-security-engineer,,"ai governance, cloud app security, ai policy, saas security"
Startup334,,SaaS Security,"Boston, MA",0.7,,https://wellfound.com/role/r/cloud-security-engineer,,"ai agent risk, cloud governance"
Startup49,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/security-operations-engineer,,"ai governance, saas audit, saas posture management"
Comcast,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/security-engineer,,"cloud application security, autonomous agent security, cloud compliance, saas posture management, sspm"
Startup148,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/security-compliance-manager,,"ai governance, sspm"
Startup146,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/machine-learning-security-engineer,,"saas posture management, cloud governance, cloud app security"
Startup112,,SaaS Security,"New York, NY",0.85,,https://wellfound.com/role/r/machine-learning-security-engineer,,"saas governance, ai agent security, saas risk, generative ai compliance"
Startup133,,SaaS Security,"Austin, TX",0.85,,https://wellfound.com/role/r/security-posture-analyst,,"llm security, saas security"
Startup334,,SSPM,Remote,0.85,,https://wellfound.com/role/r/grc-analyst,,"sanctioned it, saas security, cloud governance, saas security posture, ai compliance"
Startup396,,SaaS Security,"New York, NY",0.85,,https://wellfound.com/role/r/sspm-engineer,,"saas governance, ai security, llm compliance, saas risk, ai agent security"
Netflix,,SSPM,Remote,0.9,,https://wellfound.com/role/r/appsec-engineer,,"cloud application security, security posture management, cloud compliance, saas compliance"
Startup83,,AI Compliance,Remote (US),0.8,,https://wellfound.com/role/r/vp-of-security,,"genai security, ai compliance, cloud governance"
Startup143,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/ai-security-engineer,,"cloud application security, ai agent risk, security posture management, sspm, genai security"
Startup60,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"genai security, saas governance, llm compliance, shadow it"
Startup289,,SaaS Security,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, saas governance, autonomous agent security, ai agent risk, cloud app security"
Startup181,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, autonomous agent security, saas governance"
Startup60,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, saas security posture, ai governance"
Startup292,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, generative ai compliance, saas governance, sspm"
Startup228,,SaaS Security,"Boston, MA",0.8,,https://www.ycombinator.com/companies/industry/security,,"saas governance, cloud governance"
Startup252,,SaaS Security,"San Francisco, CA",0.9,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, saas security, llm security, ai compliance, saas compliance"
Startup224,,SaaS Security,Remote,0.8,,https://www.ycombinator.com/companies/industry/security,,"ai governance, cloud application security, autonomous agent security, ai security"
Startup262,,SaaS Security,"Toronto, Canada",0.9,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, saas risk, llm security, sspm, cloud compliance"
Startup320,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, cloud app security"
Startup66,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, cloud app security, llm compliance, shadow it, ai agent security"
Startup252,,SaaS Compliance,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, saas risk, ai compliance, ai agent risk"
Startup261,,AI Agent Security,Remote,0.8,,https://www.ycombinator.com/companies/industry/security,,"llm security, cloud compliance, sanctioned it, ai agent security, ai governance"
Startup206,,SaaS Security,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, ai compliance, saas risk"
PwC,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas governance, saas audit, ai security"
Startup117,,SaaS Compliance,"Boston, MA",0.8,,https://www.ycombinator.com/companies/industry/security,,"saas governance, ai compliance"
Salesforce,,SaaS Security,"Seattle, WA",0.9,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, saas audit, saas security, saas risk, cloud governance"
Startup276,,AI Compliance,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, llm security"
Startup212,,SaaS Security,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, sanctioned it, saas security, llm security, ai policy"
Startup261,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"llm security, saas posture management"
Startup258,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai security, ai governance, sspm, cloud governance, cloud application security"
Startup282,,SSPM,"Boston, MA",0.7,,https://www.ycombinator.com/companies/industry/security,,"shadow it, llm compliance"
Palo Alto Networks,,SSPM,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, saas posture management, saas risk, generative ai compliance"
Startup15,,AI Compliance,Remote,0.7,,https://www.ycombinator.com/companies/industry/security,,"ai security, llm compliance, ai governance, ai agent risk, ai compliance"
Startup40,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, saas risk, ai agent security"
Startup288,,SaaS Security,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, saas governance, saas audit"
Startup205,,SaaS Compliance,Hybrid - Bay Area,0.7,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, ai policy"
Startup133,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, saas posture management, ai security"
Startup81,,SSPM,"Austin, TX",0.9,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, sspm, saas posture management, llm security, cloud compliance"
Startup252,,SaaS Security,Remote (US),0.9,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, genai security, security posture management, saas compliance"
Startup18,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, security posture management, sanctioned it, cloud compliance"
Startup151,,AI Compliance,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, genai security, ai compliance, llm security"
Startup190,,SSPM,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"saas security posture, saas audit, llm security, saas posture management, saas compliance"
Startup227,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, cloud app security, sanctioned it, cloud compliance, ai agent risk"
Workday,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"shadow it, ai agent security, cloud app security"
Startup190,,SaaS Security,"Seattle, WA",0.9,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, saas security, autonomous agent security, cloud app security"
Startup242,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, security posture management, cloud governance"
Proofpoint,,SaaS Security,"London, UK",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, sanctioned it, cloud compliance"
Startup312,,SSPM,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai security, ai compliance, saas governance, sspm"
Tenable,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas governance, saas security posture, saas risk, saas posture management, ai agent risk"
Startup375,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"security posture management, saas governance, ai agent risk"
Startup400,,SaaS Security,"Seattle, WA",0.9,,https://www.ycombinator.com/companies/industry/security,,"ai security, saas security, llm security, cloud app security"
Startup209,,SaaS Security,Remote,0.8,,https://www.ycombinator.com/companies/industry/security,,"saas governance, llm security"
Startup178,,SaaS Security,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"genai security, saas compliance, cloud app security, saas security posture, shadow it"
Startup46,,AI Agent Security,"Seattle, WA",0.8,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, autonomous agent security, generative ai compliance, llm security"
Startup368,,SaaS Compliance,"San Francisco, CA",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, cloud compliance, ai compliance, llm security"
Startup362,,SSPM,"London, UK",0.9,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, llm compliance, saas security, genai security, ai security"
Startup254,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"genai security, sspm"
Startup75,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"ai policy, sanctioned it, saas audit, security posture management"
Startup266,,SSPM,"San Francisco, CA",0.9,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, llm security, saas audit, sspm, cloud application security"
Deloitte,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, cloud application security"
Startup60,,SaaS Compliance,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, generative ai compliance, saas security posture"
Startup58,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, saas security, saas risk"
Microsoft,,AI Agent Security,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, ai agent risk, ai agent security, saas governance, autonomous agent security"
Startup332,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, saas governance, security posture management"
Zoom,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, cloud compliance"
Startup188,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"security posture management, llm security"
Startup376,,SaaS Security,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, saas risk, ai compliance"
Startup154,,SaaS Compliance,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, generative ai compliance, saas risk, cloud compliance, security posture management"
Startup388,,SaaS Security,Remote,0.7,,https://www.ycombinator.com/companies/industry/security,,"autonomous agent security, cloud governance"
Startup326,,SSPM,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas governance, shadow it"
Startup259,,AI Compliance,"Toronto, Canada",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, llm security, ai security"
Startup363,,SaaS Compliance,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, saas audit, saas compliance"
Startup246,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, saas posture management"
Startup53,,SaaS Security,Remote,0.7,,https://www.ycombinator.com/companies/industry/security,,"saas risk, ai governance"
Startup147,,AI Compliance,"Austin, TX",0.9,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, llm compliance"
Startup261,,SaaS Security,"Austin, TX",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, ai compliance"
Startup200,,SSPM,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, ai agent security, saas risk"
Orca Security,,SSPM,"Toronto, Canada",0.9,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, saas posture management, llm compliance, llm security"
Startup100,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, ai agent risk, sspm"
Startup46,,SSPM,Hybrid - Bay Area,0.9,,https://www.ycombinator.com/companies/industry/security,,"security posture management, ai agent risk, sspm, saas audit, saas security posture"
Check Point,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, ai security, sspm"
Startup63,,AI Agent Security,"Austin, TX",0.8,,https://www.ycombinator.com/companies/industry/security,,"genai security, shadow it, ai agent security"
Startup93,,SaaS Security,"San Francisco, CA",0.8,,https://www.ycombinator.com/companies/industry/security,,"saas risk, autonomous agent security"
Startup117,,AI Agent Security,"Denver, CO",0.7,,https://www.ycombinator.com/companies/industry/security,,"shadow it, ai policy, ai agent risk"
Startup45,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, saas compliance, ai compliance, sspm, llm security"
Startup325,,SaaS Security,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, genai security, ai agent security, ai policy, saas security"
Startup327,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"ai security, saas posture management, security posture management, sspm, genai security"
BCG,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, saas audit, saas posture management"
Startup73,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, cloud governance, saas security posture"
Startup133,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, saas audit"
Startup219,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, saas audit"
CloudKnox,,SaaS Security,"Toronto, Canada",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai security, sanctioned it, ai agent risk, genai security, saas audit"
McAfee,,SaaS Security,"Austin, TX",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, saas audit, sanctioned it"
Sysdig,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, security posture management, saas security posture, saas governance, llm security"
Startup175,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, sspm, ai agent risk, sanctioned it, cloud governance"
BAE Systems,,SSPM,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"shadow it, sspm"
Startup338,,SaaS Security,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"shadow it, ai agent risk, cloud application security, generative ai compliance"
DocuSign,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, security posture management"
Startup69,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, saas compliance, ai agent security"
