company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Startup80,,AI Compliance,"Denver, CO",0.85,,,,"saas security, ai policy, ai governance"
Startup154,,SSPM,"New York, NY",0.85,,,,"ai security, ai policy, security posture management, cloud compliance, cloud governance"
Startup260,,SSPM,"San Francisco, CA",0.85,,,,"security posture management, ai security, saas governance, llm security"
Startup368,,AI Agent Security,"London, UK",0.85,,,,"ai agent security, ai governance, ai security, ai compliance"
Startup326,,SSPM,"San Francisco, CA",0.85,,,,"cloud app security, saas risk"
BAE Systems,,AI Compliance,Hybrid - Bay Area,0.85,,,,"ai policy, saas security, ai security, generative ai compliance"
Startup163,,SaaS Compliance,Hybrid - Bay Area,0.85,,,,"saas compliance, ai security, cloud governance, saas governance"
Startup176,,SaaS Compliance,"Seattle, WA",0.8,,,,"llm compliance, cloud governance"
Startup111,,SaaS Security,"Seattle, WA",0.8,,,,"llm compliance, cloud app security"
Startup173,,SaaS Security,"New York, NY",0.9,,,,"cloud application security, ai agent security, saas security, genai security"
Startup230,,SaaS Security,"New York, NY",0.85,,,,"saas audit, ai agent security, llm compliance"
Startup192,,SaaS Security,"Toronto, Canada",0.9,,,,"genai security, autonomous agent security, saas governance, cloud compliance"
Startup309,,SSPM,Hybrid - Bay Area,0.85,,,,"saas posture management, cloud compliance"
Startup190,,SSPM,"Seattle, WA",0.85,,,,"llm compliance, security posture management"
Startup260,,SSPM,"Toronto, Canada",0.85,,,,"saas audit, security posture management, ai agent security, llm security"
Startup152,,SSPM,"Denver, CO",0.85,,,,"llm compliance, saas risk, saas governance, cloud application security"
Startup216,,SSPM,"Boston, MA",0.85,,,,"generative ai compliance, saas security posture, saas risk, saas posture management, ai agent security"
Startup91,,SaaS Security,Remote (US),0.9,,,,"generative ai compliance, cloud compliance, autonomous agent security, saas risk"
Startup278,,SSPM,Remote,0.85,,,,"sspm, cloud app security, security posture management"
Startup39,,AI Agent Security,"Seattle, WA",0.8,,,,"llm security, ai agent security"
Fortinet,,SaaS Compliance,Remote,0.85,,,,"autonomous agent security, saas compliance"
Startup291,,SSPM,Remote,0.85,,,,"saas governance, genai security, shadow it, saas risk"
IBM,,SSPM,"Seattle, WA",0.85,,,,"sspm, saas posture management"
DocuSign,,SSPM,"Denver, CO",0.85,,,,"saas governance, saas risk, cloud governance, security posture management"
Startup158,,AI Compliance,"Denver, CO",0.7,,,,"ai policy, ai compliance, llm compliance"
Startup128,,SSPM,Remote,0.85,,,,"saas security, saas security posture"
SentinelOne,,SaaS Security,Remote,0.85,,,,"ai agent risk, cloud app security, saas compliance"
Startup226,,SSPM,Remote,0.85,,,,"saas audit, saas posture management"
Startup282,,SaaS Compliance,"Denver, CO",0.8,,,,"ai compliance, saas audit"
Costco,,SSPM,Remote (US),0.85,,,,"security posture management, autonomous agent security, saas security, saas posture management"
Startup305,,AI Compliance,Remote (US),0.8,,,,"llm security, generative ai compliance, ai compliance, ai governance, cloud governance"
Startup344,,AI Agent Security,"London, UK",0.7,,,,"ai policy, ai security, shadow it"
Startup175,,SaaS Security,"Seattle, WA",0.85,,,,"saas audit, cloud compliance, saas security"
Startup387,,SaaS Security,"Toronto, Canada",0.85,,,,"saas risk, saas governance, ai security"
Startup159,,SSPM,"Seattle, WA",0.85,,,,"sspm, saas audit, cloud application security, security posture management, ai agent security"
Startup69,,SaaS Compliance,"London, UK",0.85,,,,"ai policy, cloud governance, saas compliance"
Apple,,SSPM,"Denver, CO",0.85,,,,"saas security posture, cloud compliance, saas posture management"
Startup71,,SSPM,Remote,0.85,,,,"cloud app security, saas audit"
Startup300,,SaaS Security,"Austin, TX",0.9,,,,"saas security posture, llm compliance, ai governance, llm security, sanctioned it"
Startup14,,SaaS Security,"New York, NY",0.7,,,,"ai security, cloud governance, ai policy"
Startup384,,SSPM,Hybrid - Bay Area,0.85,,,,"saas posture management, autonomous agent security"
Startup127,,SaaS Security,"Boston, MA",0.85,,,,"llm security, sanctioned it, saas governance, genai security"
Startup180,,SSPM,Remote,0.85,,,,"autonomous agent security, cloud governance, security posture management"
Etsy,,SSPM,"San Francisco, CA",0.85,,,,"sspm, shadow it, llm compliance"
Startup139,,SaaS Compliance,"San Francisco, CA",0.9,,,,"generative ai compliance, saas compliance, sspm"
Startup138,,SSPM,"Austin, TX",0.85,,,,"saas security posture, saas posture management, ai compliance, sspm"
Startup129,,SaaS Security,"San Francisco, CA",0.85,,,,"cloud app security, saas compliance, genai security"
Startup88,,AI Compliance,Hybrid - Bay Area,0.85,,,,"cloud app security, genai security, generative ai compliance"
Startup153,,SSPM,Remote,0.85,,,,"genai security, saas security posture"
Startup38,,AI Compliance,"Toronto, Canada",0.8,,,,"generative ai compliance, ai agent security"
Okta,,SaaS Security,"Austin, TX",0.85,,,,"saas compliance, ai agent security, saas security posture, llm compliance"
Qualys,,SSPM,"Austin, TX",0.85,,,,"security posture management, ai agent risk"
Startup43,,SaaS Security,Hybrid - Bay Area,0.8,,,,"ai agent risk, llm security, cloud app security"
Startup31,,SaaS Compliance,"New York, NY",0.9,,,,"saas compliance, saas governance, generative ai compliance, cloud governance, ai security"
Startup359,,SaaS Security,Remote (US),0.85,,,,"genai security, ai governance, saas security, llm security"
SAP,,SaaS Compliance,"New York, NY",0.8,,,,"generative ai compliance, cloud compliance"
Startup203,,SSPM,"San Francisco, CA",0.9,,,,"saas governance, saas posture management, saas compliance, sspm, saas security posture"
Startup316,,SSPM,Hybrid - Bay Area,0.85,,,,"saas posture management, ai compliance, cloud app security, saas risk, ai policy"
Startup311,,SSPM,"Austin, TX",0.85,,,,"llm compliance, security posture management, cloud application security"
Startup45,,SSPM,Remote,0.85,,,,"saas posture management, saas audit"
Startup277,,SaaS Compliance,"London, UK",0.85,,,,"saas audit, sanctioned it, saas governance, ai compliance, shadow it"
Startup322,,SaaS Security,Remote,0.85,,,,"ai agent security, saas compliance, saas security"
Startup43,,SSPM,Remote (US),0.85,,,,"security posture management, autonomous agent security, shadow it, cloud governance, cloud application security"
Startup60,,SSPM,Remote (US),0.85,,,,"security posture management, ai security"
Startup109,,SaaS Security,Remote (US),0.9,,,,"genai security, ai governance, cloud app security, cloud compliance, saas governance"
Charter,,SaaS Security,"New York, NY",0.9,,,,"cloud compliance, genai security, llm security, shadow it"
Startup173,,SaaS Compliance,Remote (US),0.7,,,,"cloud governance, generative ai compliance"
Startup150,,SSPM,"Seattle, WA",0.85,,,,"sanctioned it, cloud app security, sspm, llm compliance, saas audit"
Atlassian,,SSPM,"Seattle, WA",0.85,,,,"cloud governance, generative ai compliance, saas audit"
Veza,,SaaS Security,Remote (US),0.85,,,,"saas audit, saas security posture, ai compliance, llm security"
BCG,,SaaS Compliance,Hybrid - Bay Area,0.9,,,,"llm compliance, sanctioned it, ai compliance, generative ai compliance, saas risk"
Startup137,,SSPM,"Denver, CO",0.85,,,,"ai compliance, saas posture management"
Oracle,,SSPM,"Austin, TX",0.9,,,,"cloud app security, sspm, cloud application security, security posture management, ai governance"
Startup95,,SaaS Security,"Toronto, Canada",0.8,,,,"ai security, genai security, llm security, cloud governance, sanctioned it"
Startup254,,SaaS Compliance,"London, UK",0.85,,,,"cloud governance, saas compliance, saas governance, llm compliance, saas risk"
Startup19,,SaaS Compliance,"London, UK",0.9,,,,"ai compliance, generative ai compliance, saas compliance"
Startup262,,SaaS Compliance,"New York, NY",0.9,,,,"cloud application security, ai policy, generative ai compliance, saas compliance, cloud compliance"
Startup286,,SSPM,"Toronto, Canada",0.85,,,,"saas posture management, saas audit, genai security, ai governance"
Startup60,,AI Agent Security,Remote,0.7,,,,"saas governance, ai governance, ai agent risk"
Startup197,,SaaS Security,"Seattle, WA",0.8,,,,"cloud application security, ai compliance, ai agent risk"
Startup330,,SaaS Compliance,"Denver, CO",0.85,,,,"ai governance, genai security, saas compliance"
Startup38,,SaaS Security,"Boston, MA",0.9,,,,"cloud app security, cloud compliance, saas governance, cloud governance"
Startup99,,SSPM,"Seattle, WA",0.85,,,,"ai policy, ai agent risk, security posture management, saas security posture, saas risk"
Lacework,,AI Compliance,"Boston, MA",0.7,,,,"ai compliance, ai governance"
Startup91,,SaaS Security,"Toronto, Canada",0.85,,,,"cloud application security, shadow it, autonomous agent security, ai agent risk"
Startup257,,SSPM,"Denver, CO",0.85,,,,"sspm, genai security, security posture management, ai agent risk, sanctioned it"
Zoom,,SaaS Compliance,"Boston, MA",0.85,,,,"llm compliance, saas audit"
Startup383,,SaaS Security,"Seattle, WA",0.85,,,,"cloud application security, ai policy, saas compliance, cloud governance"
Startup118,,SSPM,"Toronto, Canada",0.85,,,,"sspm, cloud app security, saas risk, llm security"
Startup95,,AI Compliance,Remote,0.8,,,,"generative ai compliance, ai agent risk, shadow it"
Startup134,,SaaS Security,"Toronto, Canada",0.7,,,,"ai governance, cloud governance"
Startup259,,SSPM,Remote (US),0.85,,,,"autonomous agent security, saas risk, security posture management, cloud app security"
Startup66,,AI Compliance,"Denver, CO",0.9,,,,"saas risk, ai agent security, llm compliance, generative ai compliance"
Startup187,,SSPM,Remote,0.85,,,,"genai security, saas posture management, security posture management, saas security, cloud governance"
Startup382,,SSPM,"Austin, TX",0.85,,,,"security posture management, cloud compliance, cloud app security, ai compliance, saas security"
Salesforce,,SSPM,Remote (US),0.85,,,,"saas audit, saas posture management, genai security, security posture management, saas governance"
Startup164,,SSPM,Remote,0.85,,,,"security posture management, cloud governance, saas governance, saas compliance"
Startup66,,SSPM,Remote (US),0.85,,,,"security posture management, llm security, saas compliance, sanctioned it"
Startup112,,SaaS Security,"New York, NY",0.9,,,,"cloud compliance, ai agent security, llm compliance, saas security, saas posture management"
Startup170,,SaaS Compliance,"Denver, CO",0.7,,,,"ai agent risk, cloud compliance"
Startup3,,SaaS Security,"Toronto, Canada",0.85,,,,"ai policy, ai security, saas security"
Startup63,,SaaS Security,"Toronto, Canada",0.9,,,,"saas security posture, ai compliance, llm security, ai policy, cloud compliance"
Startup341,,SaaS Security,"San Francisco, CA",0.9,,,,"cloud app security, genai security, saas security posture, cloud application security, saas risk"
Startup217,,SSPM,Hybrid - Bay Area,0.9,,,,"sspm, sanctioned it, saas compliance, saas audit, security posture management"
Charter,,SSPM,"London, UK",0.85,,,,"security posture management, ai security, saas security, ai compliance, ai governance"
Startup184,,SSPM,"Denver, CO",0.85,,,,"ai governance, security posture management"
Startup196,,AI Compliance,"San Francisco, CA",0.8,,,,"ai governance, cloud compliance, ai compliance, ai security"
Startup272,,SaaS Compliance,Remote,0.85,,,,"llm compliance, ai compliance, llm security, saas audit, saas risk"
Best Buy,,SSPM,Remote,0.85,,,,"saas posture management, sanctioned it, genai security, saas security"
Startup375,,SaaS Security,"Boston, MA",0.9,,,,"ai governance, sspm, llm compliance, saas security posture"
Startup214,,SaaS Security,"Denver, CO",0.9,,,,"ai agent security, genai security, ai security, shadow it, cloud app security"
Startup393,,AI Agent Security,"San Francisco, CA",0.8,,,,"autonomous agent security, shadow it, llm compliance"
Startup230,,SaaS Security,"London, UK",0.85,,,,"cloud application security, saas risk, saas audit"
Startup304,,AI Compliance,Hybrid - Bay Area,0.8,,,,"shadow it, generative ai compliance, ai security, autonomous agent security"
UnitedHealth,,SSPM,Remote (US),0.85,,,,"ai policy, sspm, ai security"
Startup168,,SSPM,"New York, NY",0.85,,,,"cloud application security, ai policy, saas risk"
Prisma Cloud,,SSPM,"Boston, MA",0.85,,,,"saas posture management, llm security, cloud application security"
Startup144,,AI Compliance,"Toronto, Canada",0.9,,,,"llm compliance, generative ai compliance, ai agent security, saas risk, ai policy"
AT&T,,SSPM,"Seattle, WA",0.85,,,,"shadow it, saas compliance, cloud app security, sanctioned it"
Wells Fargo,,SSPM,"Austin, TX",0.85,,,,"saas governance, sspm, autonomous agent security"
Goldman Sachs,,SSPM,"London, UK",0.85,,,,"cloud governance, sspm, ai agent risk"
Startup267,,SSPM,"London, UK",0.85,,,,"genai security, security posture management, ai agent risk, ai compliance, saas governance"
SentinelOne,,SSPM,"Austin, TX",0.85,,,,"security posture management, genai security"
Startup222,,SaaS Security,Hybrid - Bay Area,0.8,,,,"cloud governance, ai governance, saas audit"
Startup281,,SSPM,Remote,0.85,,,,"saas risk, ai policy, genai security, shadow it"
Startup125,,SSPM,Remote,0.85,,,,"saas posture management, ai policy, saas compliance"
Startup130,,SSPM,"Boston, MA",0.85,,,,"saas security posture, saas risk, llm compliance, ai governance"
Startup260,,AI Compliance,Remote (US),0.8,,,,"saas governance, genai security, ai compliance"
Startup37,,SaaS Security,Remote (US),0.8,,,,"saas governance, ai security"
Startup88,,AI Agent Security,"New York, NY",0.7,,,,"ai agent security, ai security"
Startup315,,SSPM,"Seattle, WA",0.85,,,,"ai compliance, sspm, saas risk"
Startup399,,SaaS Security,"Austin, TX",0.8,,,,"generative ai compliance, ai agent risk, ai policy, shadow it, cloud application security"
eBay,,SSPM,"Denver, CO",0.85,,,,"cloud app security, saas security posture, ai agent security, sanctioned it"
Startup141,,SSPM,"New York, NY",0.85,,,,"ai governance, security posture management"
Startup180,,SSPM,"London, UK",0.85,,,,"ai security, saas security posture, saas security, saas governance"
Startup309,,SSPM,"San Francisco, CA",0.85,,,,"saas security posture, cloud app security, saas governance, saas audit"
Startup337,,SSPM,"London, UK",0.85,,,,"saas security, saas governance, sspm"
Startup102,,SSPM,"Toronto, Canada",0.9,,,,"llm compliance, cloud app security, saas posture management, ai agent risk, saas audit"
Startup31,,SaaS Compliance,Remote,0.8,,,,"llm compliance, ai compliance, cloud governance"
Target,,SaaS Security,"New York, NY",0.85,,,,"llm compliance, cloud application security, autonomous agent security"
Intel,,AI Agent Security,"Toronto, Canada",0.8,,,,"shadow it, ai agent security, ai governance, ai compliance"
Startup206,,SSPM,"New York, NY",0.85,,,,"saas governance, cloud governance"
American Express,,AI Compliance,"San Francisco, CA",0.8,,,,"cloud compliance, sanctioned it, ai policy, generative ai compliance"
Startup330,,SaaS Security,"San Francisco, CA",0.9,,,,"saas security posture, sanctioned it, generative ai compliance, cloud app security, ai policy"
Startup362,,AI Compliance,Hybrid - Bay Area,0.7,,,,"ai compliance, sanctioned it, genai security"
Zscaler,,SSPM,Hybrid - Bay Area,0.85,,,,"shadow it, sspm, cloud application security, saas risk"
Startup97,,SSPM,"London, UK",0.85,,,,"saas audit, security posture management, sanctioned it, generative ai compliance"
Startup372,,SaaS Compliance,"Boston, MA",0.85,,,,"saas compliance, saas governance"
Startup268,,SSPM,"Boston, MA",0.9,,,,"sspm, llm compliance, saas posture management, autonomous agent security, saas security posture"
Startup385,,SSPM,"Austin, TX",0.85,,,,"autonomous agent security, saas posture management, security posture management, saas risk, ai security"
Startup202,,SSPM,"Denver, CO",0.85,,,,"shadow it, sanctioned it"
Startup228,,SSPM,Remote (US),0.9,,,,"saas posture management, llm compliance, saas compliance, saas security"
Startup209,,SaaS Security,"Toronto, Canada",0.9,,,,"saas governance, saas risk, llm compliance, cloud compliance, ai security"
Startup293,,SSPM,"Seattle, WA",0.9,,,,"generative ai compliance, llm security, saas posture management, saas compliance"
Startup333,,SaaS Security,"Seattle, WA",0.8,,,,"ai policy, saas risk, ai agent risk, shadow it, cloud governance"
Startup143,,SaaS Security,"San Francisco, CA",0.85,,,,"cloud application security, saas governance, llm security, ai security"
Startup249,,SaaS Security,Hybrid - Bay Area,0.8,,,,"ai security, saas audit"
Sysdig,,SaaS Security,Remote,0.85,,,,"cloud application security, saas governance, ai agent security, ai agent risk, cloud app security"
Startup14,,SaaS Security,"Boston, MA",0.9,,,,"cloud application security, llm compliance, llm security, ai compliance, sspm"
Startup175,,SSPM,"San Francisco, CA",0.85,,,,"saas security posture, saas security, cloud governance, ai governance"
Startup75,,SaaS Compliance,"London, UK",0.8,,,,"saas compliance, ai policy, ai agent risk"
Startup334,,SaaS Security,"Seattle, WA",0.85,,,,"saas risk, saas security, llm security, sanctioned it, saas security posture"
Startup182,,SSPM,Remote (US),0.85,,,,"saas posture management, cloud governance, ai agent security, llm compliance, security posture management"
Cloudflare,,SaaS Security,"Denver, CO",0.9,,,,"cloud app security, cloud governance, ai governance, cloud application security, generative ai compliance"
Kaiser Permanente,,SaaS Compliance,"Toronto, Canada",0.85,,,,"ai agent security, saas compliance"
Startup45,,SSPM,"Austin, TX",0.85,,,,"saas governance, saas posture management, shadow it, ai compliance"
eBay,,SSPM,"London, UK",0.85,,,,"shadow it, ai compliance, autonomous agent security, saas risk"
Startup271,,AI Agent Security,"Seattle, WA",0.85,,,,"cloud application security, ai compliance, autonomous agent security, ai agent security"
Startup114,,AI Compliance,"Boston, MA",0.8,,,,"ai compliance, genai security"
Startup245,,SaaS Security,Hybrid - Bay Area,0.8,,,,"cloud app security, shadow it, ai agent risk"
Startup371,,SSPM,"London, UK",0.85,,,,"sspm, sanctioned it, llm security, saas posture management, cloud app security"
Startup327,,SaaS Security,Remote (US),0.8,,,,"saas audit, ai security"
Startup185,,SaaS Compliance,"New York, NY",0.85,,,,"shadow it, saas compliance, llm security"
Startup312,,SaaS Compliance,"San Francisco, CA",0.8,,,,"ai compliance, saas governance"
Startup145,,SSPM,"Denver, CO",0.85,,,,"ai security, llm compliance, sspm"
Shell,,SaaS Security,Remote,0.85,,,,"cloud compliance, saas security, autonomous agent security"
Startup265,,SSPM,Remote,0.85,,,,"generative ai compliance, shadow it, ai compliance, sspm"
Startup185,,SaaS Compliance,Remote,0.85,,,,"saas compliance, llm compliance, cloud app security"
Startup97,,SaaS Security,Remote,0.9,,,,"ai governance, cloud app security, genai security, autonomous agent security, saas security"
Startup217,,AI Agent Security,"Seattle, WA",0.7,,,,"ai agent risk, llm compliance"
Startup251,,SSPM,"London, UK",0.85,,,,"cloud governance, security posture management"
Startup345,,SaaS Compliance,"New York, NY",0.9,,,,"sspm, ai governance, saas compliance, ai policy, llm compliance"
Startup308,,SSPM,"Boston, MA",0.85,,,,"saas posture management, shadow it, cloud application security, cloud app security, saas risk"
IBM,,SSPM,"Denver, CO",0.85,,,,"cloud governance, saas security posture, cloud compliance, cloud application security, llm compliance"
Startup142,,SSPM,"London, UK",0.85,,,,"saas security posture, cloud governance"
Workday,,SaaS Security,Remote (US),0.85,,,,"saas security posture, generative ai compliance, ai agent risk, saas risk"
VMware,,SaaS Security,"London, UK",0.8,,,,"saas audit, llm security, ai governance"
Startup285,,AI Compliance,"London, UK",0.7,,,,"ai compliance, ai policy, ai governance"
Startup216,,AI Agent Security,"Toronto, Canada",0.7,,,,"autonomous agent security, llm security"
Startup159,,SSPM,Remote,0.85,,,,"ai security, saas risk, sanctioned it, ai policy, saas posture management"
Startup362,,SSPM,Remote (US),0.85,,,,"cloud app security, security posture management, saas security"
Startup316,,SSPM,"San Francisco, CA",0.85,,,,"generative ai compliance, sspm, ai security, saas governance"
Startup276,,SaaS Compliance,Hybrid - Bay Area,0.85,,,,"saas audit, cloud compliance, cloud governance"
Startup325,,SaaS Security,"Boston, MA",0.9,,,,"llm compliance, saas governance, ai compliance, saas security, cloud application security"
Startup367,,SaaS Security,"Denver, CO",0.85,,,,"ai compliance, saas security, ai governance, saas compliance"
Startup68,,SaaS Security,"Seattle, WA",0.8,,,,"llm security, cloud compliance"
ConocoPhillips,,AI Agent Security,"Boston, MA",0.7,,,,"ai agent security, ai policy"
Startup384,,AI Agent Security,"Austin, TX",0.9,,,,"ai compliance, saas risk, genai security, llm security, ai agent security"
Startup137,,SaaS Security,"New York, NY",0.9,,,,"security posture management, ai agent security, llm compliance, ai security, saas security"
Startup83,,SaaS Compliance,Remote,0.8,,,,"sanctioned it, cloud compliance, llm compliance, ai compliance"
Startup281,,SaaS Security,"New York, NY",0.85,,,,"ai policy, cloud app security, saas security"
Startup41,,SaaS Compliance,"London, UK",0.7,,,,"saas audit, ai governance"
Startup195,,AI Compliance,"London, UK",0.8,,,,"cloud governance, ai agent risk, generative ai compliance"
Startup237,,SSPM,"Boston, MA",0.85,,,,"cloud governance, saas governance, sanctioned it, saas posture management"
Startup77,,AI Compliance,Remote,0.8,,,,"ai policy, llm compliance, cloud compliance, autonomous agent security"
Startup175,,AI Agent Security,Hybrid - Bay Area,0.85,,,,"saas security, ai agent security"
Startup137,,SSPM,"Denver, CO",0.85,,,,"saas risk, shadow it"
Startup228,,SSPM,"Seattle, WA",0.85,,,,"saas security posture, saas compliance, saas risk, ai governance"
Startup51,,SSPM,"New York, NY",0.85,,,,"saas risk, ai compliance, generative ai compliance, sspm, autonomous agent security"
Startup17,,SaaS Security,"Boston, MA",0.85,,,,"cloud governance, ai agent risk, saas security, genai security"
Sprint,,SaaS Security,"New York, NY",0.85,,,,"saas risk, sspm, ai agent security, cloud application security, saas security"
Startup391,,SSPM,"Boston, MA",0.85,,,,"saas security, saas posture management, ai agent risk, saas governance"
Startup84,,SaaS Security,"Austin, TX",0.9,,,,"llm compliance, cloud application security, saas audit, sspm, cloud compliance"
Startup260,,SaaS Compliance,"Seattle, WA",0.85,,,,"saas compliance, saas risk, generative ai compliance"
Startup174,,SSPM,"London, UK",0.85,,,,"saas security posture, sanctioned it, ai agent security, saas posture management"
Humana,,SSPM,Remote (US),0.85,,,,"cloud governance, sspm, ai security"
Startup249,,SaaS Security,"New York, NY",0.8,,,,"genai security, saas audit"
Goldman Sachs,,SSPM,"Denver, CO",0.85,,,,"saas posture management, genai security, cloud application security"
Dropbox,,SSPM,"Seattle, WA",0.85,,,,"shadow it, saas compliance, ai agent security"
Startup356,,AI Agent Security,"Seattle, WA",0.7,,,,"ai agent risk, ai security"
Startup260,,SaaS Compliance,"Toronto, Canada",0.8,,,,"ai compliance, sanctioned it, saas governance, ai governance"
Startup290,,SSPM,"New York, NY",0.85,,,,"cloud compliance, saas risk, sanctioned it, shadow it, sspm"
Startup302,,SSPM,"Boston, MA",0.9,,,,"cloud application security, saas posture management, genai security"
Startup331,,SaaS Security,Hybrid - Bay Area,0.8,,,,"cloud application security, llm security, ai agent risk"
Startup338,,SaaS Security,Hybrid - Bay Area,0.85,,,,"ai compliance, llm security, cloud application security"
Startup225,,SSPM,"Seattle, WA",0.9,,,,"saas security posture, saas posture management, llm compliance, saas compliance"
Startup324,,AI Agent Security,"San Francisco, CA",0.7,,,,"ai policy, ai agent security"
Target,,SSPM,"London, UK",0.85,,,,"cloud compliance, ai compliance, saas posture management, saas security posture"
Startup314,,SaaS Security,Remote (US),0.9,,,,"saas compliance, sspm, security posture management, saas security, saas security posture"
Startup140,,SaaS Security,"Denver, CO",0.8,,,,"cloud governance, llm security, saas risk, cloud app security"
Startup283,,SSPM,Remote (US),0.9,,,,"cloud application security, sspm, security posture management, saas posture management"
Startup298,,SSPM,"Seattle, WA",0.85,,,,"sspm, autonomous agent security, saas security posture, saas risk"
Startup358,,SaaS Compliance,Hybrid - Bay Area,0.85,,,,"saas risk, generative ai compliance, sanctioned it, saas audit"
Startup190,,SSPM,"London, UK",0.85,,,,"saas risk, saas governance"
Startup260,,SaaS Security,Hybrid - Bay Area,0.9,,,,"ai policy, sspm, ai governance, saas governance, cloud compliance"
Startup271,,SaaS Compliance,"London, UK",0.8,,,,"ai agent risk, saas compliance, ai security"
Sysdig,,SSPM,"Toronto, Canada",0.85,,,,"security posture management, saas compliance, sspm"
Startup378,,SSPM,"Seattle, WA",0.85,,,,"cloud app security, ai policy, shadow it, ai agent risk, cloud governance"
Startup373,,SSPM,Remote,0.85,,,,"ai security, saas compliance, llm compliance, security posture management"
Startup67,,SaaS Compliance,"San Francisco, CA",0.8,,,,"llm compliance, cloud compliance"
Orca Security,,SSPM,"San Francisco, CA",0.85,,,,"saas security posture, ai compliance"
Tenable,,AI Compliance,"Toronto, Canada",0.85,,,,"ai governance, ai agent security, generative ai compliance, saas risk"
Qualys,,SSPM,"Denver, CO",0.85,,,,"shadow it, sanctioned it, security posture management"
SAP,,SSPM,"Boston, MA",0.9,,,,"saas risk, sspm, ai agent risk, generative ai compliance"
Startup387,,SaaS Security,Remote (US),0.7,,,,"cloud governance, ai governance"
Startup302,,SaaS Compliance,Hybrid - Bay Area,0.85,,,,"sanctioned it, saas compliance, ai policy, cloud application security, ai governance"
Startup276,,SSPM,"London, UK",0.85,,,,"sspm, ai compliance, cloud governance, generative ai compliance"
Stripe,,AI Agent Security,Remote,0.9,,,,"ai agent risk, llm security, ai agent security"
Startup60,,SaaS Security,"San Francisco, CA",0.85,,,,"saas compliance, saas governance, llm security, security posture management, saas security"
Startup242,,SaaS Compliance,Remote (US),0.8,,,,"cloud governance, generative ai compliance, ai governance, shadow it"
Startup12,,SSPM,Hybrid - Bay Area,0.85,,,,"saas governance, saas security posture, security posture management, ai agent security"
Comcast,,SSPM,Remote (US),0.85,,,,"saas risk, cloud app security"
Startup297,,AI Agent Security,"Austin, TX",0.7,,,,"ai agent security, ai policy"
Microsoft,,SSPM,"San Francisco, CA",0.85,,,,"ai governance, saas posture management, ai compliance, cloud governance, ai agent risk"
Zendesk,,AI Agent Security,Remote (US),0.85,,,,"saas risk, ai policy, ai agent security, autonomous agent security, ai agent risk"
Startup280,,SSPM,"Toronto, Canada",0.85,,,,"ai policy, saas compliance, saas security posture"
Startup339,,SSPM,"Austin, TX",0.85,,,,"saas security, security posture management"
Aqua Security,,SaaS Security,Remote,0.85,,,,"cloud application security, ai policy"
Startup98,,AI Compliance,"Austin, TX",0.7,,,,"ai compliance, generative ai compliance"
Startup211,,SaaS Security,"Toronto, Canada",0.9,,,,"ai security, cloud application security, saas risk, generative ai compliance, ai agent risk"
Prisma Cloud,,SaaS Security,"San Francisco, CA",0.8,,,,"llm compliance, ai security, cloud app security, ai agent security"
Startup282,,SSPM,"Boston, MA",0.85,,,,"sspm, saas compliance, shadow it, ai compliance, cloud governance"
Startup218,,SaaS Security,"San Francisco, CA",0.7,,,,"cloud governance, ai agent risk"
Startup27,,SSPM,Remote,0.85,,,,"cloud compliance, ai policy, security posture management, saas security posture"
AT&T,,SSPM,"Denver, CO",0.85,,,,"cloud app security, saas governance, security posture management, ai governance, saas compliance"
Startup169,,SSPM,"Toronto, Canada",0.85,,,,"saas posture management, saas compliance, ai agent risk, ai security, saas risk"
Startup215,,SSPM,"Boston, MA",0.85,,,,"genai security, saas posture management, saas security, ai policy, sspm"
Startup181,,AI Agent Security,"San Francisco, CA",0.8,,,,"llm compliance, autonomous agent security, ai agent security"
Startup94,,SaaS Security,"Austin, TX",0.8,,,,"saas governance, cloud governance, shadow it"
Startup264,,SSPM,Remote,0.85,,,,"ai policy, saas compliance, saas posture management, cloud app security, saas audit"
Startup49,,SSPM,"Austin, TX",0.85,,,,"saas posture management, security posture management, sspm"
Symantec,,AI Agent Security,"San Francisco, CA",0.7,,,,"llm security, autonomous agent security"
Shell,,SaaS Security,Hybrid - Bay Area,0.8,,,,"ai agent risk, autonomous agent security, cloud app security, cloud governance"
ServiceNow,,SaaS Security,"London, UK",0.8,,,,"ai security, cloud compliance, ai agent risk"
Startup69,,SSPM,"Toronto, Canada",0.85,,,,"shadow it, sspm, saas governance"
Startup338,,SaaS Compliance,"Boston, MA",0.7,,,,"cloud compliance, sanctioned it"
Qualys,,SaaS Compliance,Remote (US),0.7,,,,"sanctioned it, cloud compliance"
Startup377,,SaaS Security,"New York, NY",0.9,,,,"llm security, genai security, saas compliance, cloud governance, cloud app security"
Startup37,,SSPM,"San Francisco, CA",0.9,,,,"generative ai compliance, autonomous agent security, saas posture management"
Startup315,,SaaS Security,Hybrid - Bay Area,0.85,,,,"cloud compliance, ai agent security, cloud application security, generative ai compliance, cloud app security"
Startup326,,SSPM,"Denver, CO",0.85,,,,"saas governance, security posture management, generative ai compliance"
Startup264,,SaaS Security,"Toronto, Canada",0.7,,,,"sanctioned it, saas audit, ai security, ai policy"
Startup287,,SaaS Compliance,"Toronto, Canada",0.8,,,,"ai security, saas compliance"
