company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Startup282,,SSPM,Hybrid - Bay Area,0.85,,https://jobs.lever.co/startup282,,"autonomous agent security, saas security posture"
Cloudflare,,AI Agent Security,"San Francisco, CA",0.9,,https://jobs.lever.co/cloudflare,,"ai governance, autonomous agent security, genai security, ai policy"
Startup361,,SaaS Compliance,"Toronto, Canada",0.9,,https://jobs.lever.co/startup361,,"saas compliance, ai governance, llm compliance, ai agent risk, cloud governance"
IBM,,SSPM,"Denver, CO",0.85,,https://jobs.lever.co/ibm,,"cloud application security, saas posture management, ai governance"
Raytheon,,SSPM,"New York, NY",0.85,,https://jobs.lever.co/raytheon,,"saas security posture, cloud compliance, cloud application security, ai security"
Startup5,,AI Agent Security,"San Francisco, CA",0.7,,https://jobs.lever.co/startup5,,"llm security, ai security, autonomous agent security"
Veza,,SSPM,"San Francisco, CA",0.85,,https://jobs.lever.co/veza,,"security posture management, ai agent risk, autonomous agent security, generative ai compliance, saas governance"
Startup356,,AI Compliance,Remote,0.8,,https://jobs.lever.co/startup356,,"saas risk, ai governance, ai compliance"
Cloudflare,,AI Agent Security,"Denver, CO",0.8,,https://jobs.lever.co/cloudflare,,"shadow it, genai security, llm security"
Startup52,,SaaS Compliance,"Denver, CO",0.8,,https://jobs.lever.co/startup52,,"ai agent security, saas compliance"
Startup108,,SaaS Security,"San Francisco, CA",0.85,,https://jobs.lever.co/startup108,,"ai policy, ai agent risk, saas risk, ai security, saas compliance"
Startup241,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/cloud-security-analyst,,"generative ai compliance, genai security, saas risk, security posture management, saas posture management"
Lacework,,SaaS Security,"Toronto, Canada",0.9,,https://wellfound.com/role/r/ai-agent-security-engineer,,"llm security, llm compliance, ai security, cloud app security, saas compliance"
Startup165,,SaaS Security,"Seattle, WA",0.8,,https://wellfound.com/role/r/security-operations-engineer,,"generative ai compliance, cloud app security"
Startup357,,SaaS Security,"Toronto, Canada",0.7,,https://wellfound.com/role/r/compliance-engineer,,"ai security, saas risk, ai policy"
Startup192,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/soc-analyst,,"ai governance, saas posture management, llm compliance, security posture management, llm security"
Startup334,,SaaS Compliance,"London, UK",0.8,,https://wellfound.com/role/r/principal-security-engineer,,"saas compliance, llm security, sanctioned it"
Startup118,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/security-auditor,,"cloud application security, saas audit, autonomous agent security, saas posture management, shadow it"
Stripe,,SaaS Security,"Boston, MA",0.85,,https://wellfound.com/role/r/security-manager,,"cloud app security, saas security, sanctioned it, saas risk, saas compliance"
Startup325,,SaaS Security,"Denver, CO",0.85,,https://wellfound.com/role/r/saas-security-architect,,"cloud application security, saas security, ai agent security"
Startup139,,SaaS Compliance,Remote,0.85,,https://wellfound.com/role/r/vp-of-security,,"saas governance, ai agent risk, shadow it, generative ai compliance"
Startup176,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/grc-analyst,,"ai policy, saas security posture, ai compliance, cloud app security"
Startup91,,AI Compliance,"Boston, MA",0.7,,https://wellfound.com/role/r/security-analyst,,"genai security, ai compliance, ai agent risk"
Startup257,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/lead-security-engineer,,"llm security, cloud governance, sspm, ai policy"
Startup192,,AI Agent Security,Hybrid - Bay Area,0.8,,https://wellfound.com/role/r/risk-manager,,"ai agent security, ai governance, llm security"
DocuSign,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-posture-analyst,,"cloud governance, ai agent security, saas compliance"
Startup190,,SaaS Security,Remote,0.8,,https://wellfound.com/role/r/llm-security-specialist,,"cloud app security, ai compliance"
Startup351,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/security-auditor,,"saas security posture, sspm, security posture management"
Startup233,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/grc-analyst,,"ai agent risk, cloud application security, saas security posture"
Startup135,,SaaS Security,"San Francisco, CA",0.9,,https://wellfound.com/role/r/llm-security-specialist,,"cloud application security, ai compliance, shadow it, saas security posture, saas security"
Startup348,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/senior-security-engineer,,"ai agent risk, saas posture management, saas governance, cloud compliance"
Fortinet,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/sspm-product-manager,,"saas posture management, security posture management, saas governance, generative ai compliance, genai security"
Lockheed Martin,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-analyst,,"ai governance, sspm, cloud governance, shadow it, llm security"
Startup397,,SaaS Security,"Toronto, Canada",0.8,,https://wellfound.com/role/r/senior-security-engineer,,"cloud governance, genai security, cloud app security, sanctioned it"
Startup330,,SSPM,Remote,0.85,,https://wellfound.com/role/r/security-auditor,,"llm security, ai agent security, security posture management, ai security, saas risk"
Startup131,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/grc-analyst,,"cloud application security, llm compliance, ai policy, saas posture management"
Charter,,SaaS Security,"Denver, CO",0.85,,https://wellfound.com/role/r/vp-of-security,,"cloud app security, saas security"
Startup63,,SaaS Security,"London, UK",0.85,,https://wellfound.com/role/r/cloud-security-analyst,,"ai governance, llm security, shadow it, cloud application security"
Startup350,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/cloud-posture-engineer,,"security posture management, ai policy, saas audit"
Startup9,,SSPM,Remote,0.85,,https://wellfound.com/role/r/cloud-security-analyst,,"security posture management, genai security, autonomous agent security, saas security posture"
Startup98,,SSPM,"Austin, TX",0.85,,https://wellfound.com/role/r/threat-detection-engineer,,"saas governance, ai agent risk, security posture management, saas posture management"
Startup320,,SSPM,"Toronto, Canada",0.85,,https://wellfound.com/role/r/security-compliance-manager,,"sanctioned it, ai governance, ai security, ai agent risk, saas posture management"
Startup314,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-posture-analyst,,"ai agent risk, saas risk, sanctioned it, shadow it"
Startup34,,SaaS Security,"Denver, CO",0.8,,https://wellfound.com/role/r/sspm-product-manager,,"saas governance, ai security"
Startup26,,SaaS Security,"New York, NY",0.85,,https://wellfound.com/role/r/security-operations-engineer,,"cloud application security, cloud app security"
Startup5,,AI Compliance,Hybrid - Bay Area,0.8,,https://wellfound.com/role/r/soc-analyst,,"ai policy, ai compliance, generative ai compliance, cloud application security"
Startup207,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/sspm-product-manager,,"llm compliance, ai compliance, saas posture management"
Startup110,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-manager,,"saas posture management, saas audit"
Startup99,,SaaS Security,Remote (US),0.8,,https://wellfound.com/role/r/cloud-security-architect,,"shadow it, ai governance, cloud application security"
Zendesk,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/saas-security-engineer,,"security posture management, cloud governance"
Startup343,,SaaS Security,Remote (US),0.8,,https://wellfound.com/role/r/vp-of-security,,"ai agent risk, ai security, cloud app security, generative ai compliance"
Okta,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-posture-analyst,,"saas security, saas security posture"
Startup2,,SaaS Compliance,"Seattle, WA",0.85,,https://wellfound.com/role/r/principal-security-engineer,,"cloud compliance, sanctioned it, saas audit, saas governance, ai security"
Startup200,,SaaS Security,Hybrid - Bay Area,0.9,,https://wellfound.com/role/r/cloud-security-analyst,,"ai agent risk, genai security, saas risk"
Startup88,,SaaS Security,"New York, NY",0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"genai security, ai governance, saas security, ai compliance"
Startup32,,SaaS Security,Remote,0.8,,https://wellfound.com/role/r/threat-detection-engineer,,"ai policy, saas risk"
Startup187,,SSPM,Remote,0.9,,https://wellfound.com/role/r/staff-security-engineer,,"ai policy, security posture management, saas posture management, saas security posture, cloud application security"
Startup245,,SaaS Security,"Boston, MA",0.9,,https://wellfound.com/role/r/staff-security-engineer,,"cloud application security, autonomous agent security, generative ai compliance, llm compliance, ai policy"
Startup160,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/soc-analyst,,"shadow it, cloud governance"
Startup258,,AI Compliance,"Austin, TX",0.8,,https://wellfound.com/role/r/security-analyst,,"shadow it, ai policy, genai security, ai governance"
Startup2,,SaaS Security,"Boston, MA",0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"saas compliance, saas security, ai agent risk"
Fortinet,,SaaS Compliance,"London, UK",0.9,,https://wellfound.com/role/r/saas-security-architect,,"saas compliance, cloud application security, generative ai compliance"
Best Buy,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/sspm-engineer,,"ai policy, generative ai compliance, cloud app security, security posture management, ai agent security"
Startup134,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/llm-security-specialist,,"ai agent risk, ai security, sspm, saas security posture"
BP,,SaaS Security,"San Francisco, CA",0.85,,https://wellfound.com/role/r/cloud-posture-engineer,,"saas audit, cloud application security, saas compliance, autonomous agent security, llm security"
Startup47,,SaaS Security,"San Francisco, CA",0.8,,https://wellfound.com/role/r/senior-security-engineer,,"saas governance, llm security"
Startup285,,AI Compliance,"Boston, MA",0.9,,https://wellfound.com/role/r/security-manager,,"genai security, generative ai compliance, llm compliance"
Startup232,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/incident-response-engineer,,"ai policy, saas security posture, cloud app security, saas risk, cloud governance"
Startup297,,SaaS Security,"New York, NY",0.85,,https://wellfound.com/role/r/llm-security-specialist,,"cloud app security, cloud compliance"
Startup107,,SaaS Compliance,"Toronto, Canada",0.85,,https://wellfound.com/role/r/security-analyst,,"saas governance, cloud application security, cloud compliance, saas compliance"
Startup110,,SaaS Security,"Toronto, Canada",0.85,,https://wellfound.com/role/r/staff-security-engineer,,"saas audit, cloud application security"
Startup338,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"saas governance, sanctioned it, ai governance, saas posture management, generative ai compliance"
Startup305,,SSPM,"London, UK",0.9,,https://wellfound.com/role/r/cloud-security-architect,,"saas posture management, security posture management, cloud compliance, saas governance"
Startup20,,SaaS Security,"Seattle, WA",0.85,,https://wellfound.com/role/r/saas-security-architect,,"ai compliance, ai agent security, saas risk, ai security"
Startup235,,SaaS Security,"New York, NY",0.8,,https://wellfound.com/role/r/threat-detection-engineer,,"ai security, cloud app security"
Microsoft,,SSPM,Hybrid - Bay Area,0.85,,https://wellfound.com/role/r/ai-agent-security-engineer,,"ai agent risk, saas audit"
Startup26,,SSPM,Remote (US),0.85,,https://wellfound.com/role/r/security-auditor,,"saas security posture, saas risk, cloud app security"
Amazon,,SaaS Security,"Austin, TX",0.85,,https://wellfound.com/role/r/saas-security-engineer,,"cloud application security, ai agent security, shadow it, generative ai compliance"
Startup165,,SSPM,"San Francisco, CA",0.9,,https://wellfound.com/role/r/security-operations-engineer,,"ai agent security, sspm, ai security, cloud compliance, saas governance"
Startup232,,SaaS Compliance,"Denver, CO",0.8,,https://wellfound.com/role/r/cloud-security-analyst,,"sanctioned it, llm compliance, ai agent risk, cloud compliance"
Startup354,,AI Compliance,Remote,0.9,,https://wellfound.com/role/r/sspm-engineer,,"generative ai compliance, saas security, ai security, ai agent security, llm compliance"
Startup357,,AI Compliance,"Toronto, Canada",0.9,,https://wellfound.com/role/r/security-operations-engineer,,"ai governance, llm compliance, cloud application security, llm security"
Startup37,,AI Agent Security,"Seattle, WA",0.8,,https://wellfound.com/role/r/security-compliance-manager,,"ai security, ai agent risk, llm compliance"
Startup132,,SaaS Security,"London, UK",0.9,,https://wellfound.com/role/r/principal-security-engineer,,"ai agent risk, cloud compliance, saas security posture, saas compliance"
Startup287,,SaaS Security,"London, UK",0.9,,https://wellfound.com/role/r/security-operations-engineer,,"sanctioned it, saas security, ai compliance, ai security, ai policy"
Startup167,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/cloud-security-engineer,,"genai security, saas posture management, sanctioned it, saas audit"
Startup333,,SSPM,"New York, NY",0.85,,https://wellfound.com/role/r/security-operations-engineer,,"ai policy, ai security, saas posture management, ai agent security"
Startup89,,AI Agent Security,Hybrid - Bay Area,0.7,,https://wellfound.com/role/r/saas-security-posture-manager,,"ai security, genai security"
Startup192,,SaaS Security,"Toronto, Canada",0.9,,https://wellfound.com/role/r/saas-security-engineer,,"llm security, generative ai compliance, saas security posture, ai compliance"
Startup363,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/sspm-engineer,,"saas security posture, llm compliance, ai agent risk"
Startup60,,SSPM,"Boston, MA",0.85,,https://wellfound.com/role/r/security-auditor,,"cloud app security, shadow it, saas security posture"
Startup208,,SaaS Compliance,"Seattle, WA",0.9,,https://wellfound.com/role/r/sspm-product-manager,,"generative ai compliance, saas governance, ai agent security, saas compliance, llm compliance"
Startup186,,SaaS Security,"Boston, MA",0.8,,https://wellfound.com/role/r/application-security-engineer,,"ai agent security, shadow it, cloud governance"
Wiz,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/soc-analyst,,"saas governance, saas audit"
Startup38,,SaaS Security,"San Francisco, CA",0.85,,https://wellfound.com/role/r/security-operations-engineer,,"autonomous agent security, shadow it"
Startup82,,SaaS Security,"Austin, TX",0.85,,https://wellfound.com/role/r/director-of-security,,"saas governance, ai policy, saas risk, cloud app security, saas security"
IBM,,AI Compliance,"Boston, MA",0.85,,https://wellfound.com/role/r/staff-security-engineer,,"cloud application security, ai compliance, llm security, ai agent risk, ai governance"
Startup162,,SSPM,"Denver, CO",0.85,,https://wellfound.com/role/r/director-of-security,,"llm compliance, llm security, saas posture management"
Startup278,,SaaS Compliance,Remote (US),0.8,,https://wellfound.com/role/r/cloud-security-analyst,,"llm compliance, llm security, cloud governance"
Startup157,,SaaS Compliance,"Boston, MA",0.85,,https://wellfound.com/role/r/lead-security-engineer,,"cloud governance, generative ai compliance, cloud compliance, saas audit, saas risk"
Startup37,,SaaS Security,"Denver, CO",0.9,,https://wellfound.com/role/r/sspm-engineer,,"llm security, genai security, saas governance"
Startup321,,SSPM,Remote,0.9,,https://wellfound.com/role/r/saas-security-architect,,"autonomous agent security, cloud app security, cloud governance, sspm, cloud compliance"
Startup78,,SaaS Security,Remote (US),0.9,,https://wellfound.com/role/r/cloud-security-analyst,,"ai agent risk, llm compliance, ai policy, cloud governance, cloud app security"
Startup27,,SSPM,"San Francisco, CA",0.85,,https://wellfound.com/role/r/security-manager,,"ai agent risk, sspm, saas risk, saas audit"
Startup237,,SaaS Security,"San Francisco, CA",0.8,,https://wellfound.com/role/r/director-of-security,,"ai compliance, cloud app security, llm security, ai policy"
Startup398,,SSPM,Remote,0.85,,https://wellfound.com/role/r/saas-security-architect,,"sspm, ai governance, saas posture management"
Startup284,,SaaS Compliance,"Denver, CO",0.8,,https://wellfound.com/role/r/security-analyst,,"saas audit, ai compliance"
BAE Systems,,SSPM,"London, UK",0.85,,https://wellfound.com/role/r/lead-security-engineer,,"sspm, ai agent security, ai compliance"
American Express,,SSPM,"Seattle, WA",0.85,,https://wellfound.com/role/r/security-engineer,,"cloud application security, cloud compliance"
Startup40,,SaaS Security,"San Francisco, CA",0.9,,https://wellfound.com/role/r/principal-security-engineer,,"saas risk, ai agent security, saas security, cloud app security"
CloudKnox,,SaaS Compliance,"Seattle, WA",0.8,,https://wellfound.com/role/r/cloud-posture-engineer,,"saas compliance, ai security, sanctioned it"
Startup246,,AI Compliance,"Denver, CO",0.9,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, ai compliance, generative ai compliance, ai security"
Startup153,,SaaS Compliance,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, cloud app security, cloud governance"
Startup58,,SaaS Security,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, llm compliance, saas audit"
Startup173,,SSPM,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, saas governance, saas audit, cloud application security"
Startup118,,SaaS Compliance,Hybrid - Bay Area,0.8,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, cloud application security, ai policy"
Startup270,,SSPM,"Denver, CO",0.9,,https://www.ycombinator.com/companies/industry/security,,"security posture management, saas security posture, cloud application security"
Startup308,,AI Agent Security,"Seattle, WA",0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, ai agent security, ai policy"
Stripe,,SSPM,"Austin, TX",0.9,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, saas compliance, saas security, ai agent risk, generative ai compliance"
Startup388,,AI Compliance,"New York, NY",0.7,,https://www.ycombinator.com/companies/industry/security,,"llm security, generative ai compliance"
Startup151,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"ai security, shadow it, autonomous agent security, cloud governance, saas posture management"
Startup56,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, shadow it"
Startup267,,SaaS Compliance,"Denver, CO",0.8,,https://www.ycombinator.com/companies/industry/security,,"saas risk, ai compliance"
Startup117,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security posture, security posture management"
Startup359,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, saas posture management"
Startup27,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, security posture management"
Startup272,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, saas compliance, saas security posture, saas governance"
Startup319,,SaaS Security,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai security, saas security, saas compliance"
Startup383,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, ai compliance"
Startup388,,SaaS Security,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, ai agent risk"
Startup251,,SaaS Security,"San Francisco, CA",0.9,,https://www.ycombinator.com/companies/industry/security,,"ai governance, cloud app security, saas risk, cloud compliance, cloud application security"
Startup141,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, sspm"
Startup382,,SSPM,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"sspm, saas audit, saas posture management, ai governance, cloud compliance"
Startup272,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, sspm, sanctioned it"
Salesforce,,SaaS Security,"Austin, TX",0.9,,https://www.ycombinator.com/companies/industry/security,,"ai security, autonomous agent security, saas governance, ai agent security"
BAE Systems,,SaaS Security,"Boston, MA",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai governance, saas audit, sanctioned it"
Startup245,,SaaS Compliance,"San Francisco, CA",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, saas risk, cloud governance, generative ai compliance"
Startup71,,SaaS Security,Remote (US),0.8,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, ai policy, autonomous agent security"
Startup141,,SaaS Security,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, ai compliance, saas governance, shadow it, ai agent risk"
Startup248,,AI Agent Security,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, autonomous agent security, saas risk, ai agent risk"
Workday,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, ai security, saas security posture, saas security"
Startup265,,AI Compliance,"Seattle, WA",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai governance, cloud compliance, ai security, generative ai compliance"
Startup112,,SaaS Security,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, shadow it, genai security"
Startup286,,SSPM,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, genai security, shadow it, saas risk, ai security"
Stripe,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, ai agent risk, cloud governance, security posture management"
Startup3,,SaaS Security,"Boston, MA",0.9,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, ai security, saas security posture, ai agent security, saas compliance"
Startup22,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, security posture management"
Startup327,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, ai agent security, saas security posture"
Startup223,,SaaS Compliance,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, saas governance"
Startup276,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas governance, saas compliance, security posture management, cloud app security"
Microsoft,,SaaS Security,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"llm security, cloud app security, ai governance"
Startup159,,SaaS Security,"Austin, TX",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai agent risk, sanctioned it, ai compliance, shadow it, cloud governance"
Startup381,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"security posture management, ai policy, cloud governance, saas governance"
Startup314,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, saas audit, saas security posture, shadow it"
Startup28,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, ai governance, saas security posture, security posture management"
Startup142,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, ai policy, saas posture management, cloud governance, sanctioned it"
McKinsey,,AI Agent Security,"Seattle, WA",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai security, ai agent risk, cloud compliance"
Startup361,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, saas governance, cloud compliance, llm security, saas posture management"
Startup5,,SaaS Security,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, saas risk, saas audit, llm compliance"
Startup237,,SaaS Compliance,"Austin, TX",0.8,,https://www.ycombinator.com/companies/industry/security,,"saas governance, ai compliance, cloud governance, ai agent risk"
Startup286,,SSPM,"Seattle, WA",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud compliance, saas governance, genai security, shadow it"
Startup21,,SaaS Security,Hybrid - Bay Area,0.9,,https://www.ycombinator.com/companies/industry/security,,"ai governance, saas risk, llm security, cloud application security, llm compliance"
Startup267,,SSPM,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"shadow it, cloud app security"
Startup116,,SaaS Security,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, cloud app security, cloud governance, genai security"
PayPal,,SaaS Compliance,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, ai agent security"
Startup370,,SaaS Security,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"autonomous agent security, genai security, generative ai compliance, saas posture management, saas compliance"
Startup346,,SaaS Compliance,"London, UK",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai policy, saas compliance, cloud governance, ai agent security"
Startup68,,SaaS Security,"Toronto, Canada",0.8,,https://www.ycombinator.com/companies/industry/security,,"llm security, cloud application security, sanctioned it, ai agent security, shadow it"
Startup301,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas governance, sspm, cloud governance, sanctioned it"
Aqua Security,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, ai agent security, saas compliance"
Startup384,,SaaS Security,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai security, cloud governance, saas security, saas compliance"
Startup57,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"shadow it, ai agent security, saas risk, saas governance, ai agent risk"
Wiz,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"sspm, generative ai compliance"
DocuSign,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, saas security posture"
Startup117,,SaaS Compliance,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas risk, saas compliance"
Startup394,,SaaS Compliance,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"ai governance, saas security posture, generative ai compliance"
Startup181,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas security, saas compliance, security posture management, ai policy"
Startup273,,AI Compliance,"Seattle, WA",0.9,,https://www.ycombinator.com/companies/industry/security,,"generative ai compliance, sanctioned it, ai agent risk, saas governance, llm compliance"
Startup149,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"shadow it, saas governance, cloud governance, ai compliance, cloud application security"
Startup223,,SSPM,"Toronto, Canada",0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, saas governance, sspm"
Intel,,SaaS Security,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"genai security, shadow it, saas audit, ai agent security, llm compliance"
Startup73,,SSPM,"Boston, MA",0.85,,https://www.ycombinator.com/companies/industry/security,,"autonomous agent security, security posture management, saas compliance"
Proofpoint,,SSPM,Remote,0.9,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, ai compliance, autonomous agent security, saas security posture"
Startup215,,SaaS Compliance,Remote,0.8,,https://www.ycombinator.com/companies/industry/security,,"ai compliance, cloud compliance"
Startup372,,SaaS Security,Hybrid - Bay Area,0.9,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, saas audit, sspm, autonomous agent security, saas compliance"
Startup15,,SSPM,"New York, NY",0.85,,https://www.ycombinator.com/companies/industry/security,,"security posture management, ai governance"
Startup229,,SaaS Security,"New York, NY",0.9,,https://www.ycombinator.com/companies/industry/security,,"cloud app security, sspm, saas security posture, llm security, ai governance"
DocuSign,,SSPM,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"shadow it, cloud compliance"
Startup382,,AI Agent Security,"New York, NY",0.8,,https://www.ycombinator.com/companies/industry/security,,"ai security, ai agent security, autonomous agent security, saas risk"
Startup328,,SSPM,"Denver, CO",0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud governance, saas governance, sspm, ai policy, autonomous agent security"
Startup246,,SaaS Compliance,"San Francisco, CA",0.8,,https://www.ycombinator.com/companies/industry/security,,"sanctioned it, saas risk, generative ai compliance, llm compliance"
Startup351,,SaaS Compliance,"San Francisco, CA",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas audit, saas compliance"
Startup83,,SaaS Security,"Seattle, WA",0.9,,https://www.ycombinator.com/companies/industry/security,,"saas compliance, llm compliance, cloud app security, saas security"
Startup245,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"security posture management, autonomous agent security, cloud compliance, llm security, ai policy"
Startup335,,SaaS Security,"Boston, MA",0.9,,https://www.ycombinator.com/companies/industry/security,,"saas risk, ai compliance, saas security, cloud compliance, saas audit"
Startup176,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, sspm"
Intel,,SSPM,Remote (US),0.85,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, saas posture management, genai security, saas risk, saas security"
CrowdStrike,,SSPM,"Austin, TX",0.85,,https://www.ycombinator.com/companies/industry/security,,"saas posture management, autonomous agent security, sanctioned it"
Startup302,,AI Agent Security,"San Francisco, CA",0.8,,https://www.ycombinator.com/companies/industry/security,,"llm compliance, genai security, sanctioned it, ai agent security"
Startup281,,SSPM,Hybrid - Bay Area,0.85,,https://www.ycombinator.com/companies/industry/security,,"ai agent security, saas audit, saas security posture"
Startup48,,SaaS Security,Remote (US),0.8,,https://www.ycombinator.com/companies/industry/security,,"llm security, cloud app security"
Startup225,,SSPM,Remote,0.85,,https://www.ycombinator.com/companies/industry/security,,"cloud application security, llm compliance"
