company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Startup355,,SSPM,"New York, NY",0.85,,,,"shadow it, autonomous agent security, generative ai compliance, saas audit, saas risk"
Startup380,,SSPM,"Austin, TX",0.85,,,,"security posture management, generative ai compliance, ai agent security, cloud app security"
Startup270,,SaaS Security,"Denver, CO",0.85,,,,"saas security posture, ai policy, ai security, saas security"
Startup327,,SSPM,"Denver, CO",0.85,,,,"cloud governance, security posture management"
Startup15,,SaaS Compliance,"New York, NY",0.85,,,,"saas compliance, cloud governance, ai policy, ai security, llm compliance"
Startup184,,SaaS Security,"London, UK",0.7,,,,"ai policy, shadow it"
Startup148,,SSPM,"Toronto, Canada",0.85,,,,"ai security, genai security, security posture management"
Startup79,,SSPM,"San Francisco, CA",0.7,,,,"saas risk, sanctioned it"
Startup153,,SaaS Security,"Austin, TX",0.8,,,,"ai agent security, ai security, saas risk"
Startup343,,SaaS Security,"Denver, CO",0.85,,,,"ai policy, sanctioned it, saas security, saas compliance"
Startup96,,SSPM,"San Francisco, CA",0.85,,,,"security posture management, cloud governance, saas audit, ai security"
Startup142,,SSPM,"New York, NY",0.9,,,,"ai compliance, saas posture management, ai agent security, shadow it, ai security"
Startup123,,SaaS Security,Hybrid - Bay Area,0.9,,,,"ai security, security posture management, ai policy, llm compliance, saas governance"
Startup223,,SaaS Security,"Boston, MA",0.8,,,,"sanctioned it, cloud compliance, cloud governance, generative ai compliance, cloud app security"
Startup387,,SaaS Compliance,Remote (US),0.9,,,,"saas compliance, cloud compliance"
Cisco,,AI Compliance,"Austin, TX",0.8,,,,"ai governance, ai compliance, cloud compliance, ai security"
BP,,SSPM,Remote,0.85,,,,"ai agent security, saas posture management, ai agent risk"
Startup333,,AI Agent Security,"Austin, TX",0.85,,,,"autonomous agent security, saas security, ai agent risk"
Startup5,,SSPM,Hybrid - Bay Area,0.85,,,,"saas posture management, cloud application security"
Startup174,,SSPM,"Seattle, WA",0.9,,,,"cloud compliance, saas security posture, cloud application security, saas audit, saas posture management"
Home Depot,,SSPM,"Denver, CO",0.85,,,,"sspm, saas security posture, saas compliance, llm compliance, ai policy"
Startup354,,SaaS Compliance,Remote,0.85,,,,"autonomous agent security, saas compliance"
Startup143,,SaaS Compliance,Remote,0.9,,,,"ai agent risk, ai policy, saas compliance, cloud compliance, generative ai compliance"
Startup399,,SSPM,"Denver, CO",0.85,,,,"saas security, cloud governance, cloud application security, saas posture management"
Startup137,,AI Compliance,"Denver, CO",0.9,,,,"saas audit, ai policy, ai agent security, generative ai compliance"
Startup188,,SaaS Compliance,"New York, NY",0.8,,,,"ai compliance, saas audit"
Startup379,,SaaS Compliance,"Boston, MA",0.85,,,,"saas compliance, cloud compliance"
Startup266,,SaaS Security,Remote (US),0.9,,,,"saas audit, ai policy, saas security posture, genai security, saas security"
Startup187,,SaaS Security,"Denver, CO",0.9,,,,"autonomous agent security, cloud app security, saas compliance, llm compliance, genai security"
Fortinet,,SaaS Security,Hybrid - Bay Area,0.85,,,,"ai governance, saas compliance, saas governance, cloud app security, genai security"
KPMG,,SSPM,"Boston, MA",0.85,,,,"cloud compliance, ai agent risk, ai security, saas security posture, cloud application security"
Startup177,,SSPM,"Denver, CO",0.85,,,,"sspm, ai policy, llm security, cloud governance, ai agent risk"
Startup399,,AI Compliance,Remote (US),0.8,,,,"llm compliance, genai security"
Startup328,,SSPM,Hybrid - Bay Area,0.85,,,,"cloud app security, saas posture management, autonomous agent security"
PwC,,SSPM,Remote,0.85,,,,"cloud governance, sspm, ai agent risk"
Startup268,,SaaS Compliance,Remote (US),0.8,,,,"ai governance, ai compliance, saas governance"
Startup345,,SaaS Security,"New York, NY",0.8,,,,"saas risk, saas governance, ai security, generative ai compliance"
Startup351,,SaaS Security,"San Francisco, CA",0.85,,,,"saas security posture, cloud app security, ai security, ai governance, ai agent security"
Startup118,,AI Compliance,"Boston, MA",0.8,,,,"cloud governance, genai security, ai compliance"
Startup58,,AI Compliance,"Austin, TX",0.7,,,,"ai policy, generative ai compliance, sanctioned it"
Startup284,,SSPM,Hybrid - Bay Area,0.9,,,,"cloud compliance, cloud governance, ai agent security, saas audit, saas posture management"
Startup330,,SSPM,Hybrid - Bay Area,0.85,,,,"saas posture management, autonomous agent security, security posture management, ai security"
Google,,SaaS Security,"Seattle, WA",0.85,,,,"ai agent security, cloud app security"
Startup198,,AI Compliance,"Toronto, Canada",0.8,,,,"shadow it, llm security, generative ai compliance"
Startup224,,SSPM,"London, UK",0.85,,,,"ai governance, cloud compliance, security posture management, saas risk"
AT&T,,SSPM,"Toronto, Canada",0.85,,,,"ai security, sspm, saas risk, autonomous agent security"
Sysdig,,SaaS Compliance,Hybrid - Bay Area,0.8,,,,"generative ai compliance, cloud compliance, sanctioned it, ai agent security"
Startup358,,SaaS Security,"London, UK",0.85,,,,"llm security, cloud application security, saas risk, cloud app security"
Startup305,,AI Compliance,Hybrid - Bay Area,0.8,,,,"generative ai compliance, ai security, shadow it, ai governance, ai policy"
Startup184,,AI Agent Security,"Denver, CO",0.9,,,,"ai agent security, ai policy, ai agent risk, sanctioned it, saas risk"
Startup377,,SaaS Security,"Denver, CO",0.8,,,,"ai agent risk, cloud app security"
Startup172,,SSPM,"Austin, TX",0.85,,,,"saas security posture, ai compliance"
Startup264,,SSPM,"San Francisco, CA",0.85,,,,"ai policy, security posture management, cloud application security, saas security posture, genai security"
Startup373,,SSPM,"New York, NY",0.9,,,,"security posture management, cloud governance, ai governance, genai security, saas governance"
Startup281,,SSPM,Remote (US),0.85,,,,"sspm, autonomous agent security, cloud compliance"
Startup229,,SSPM,"Seattle, WA",0.85,,,,"saas posture management, ai policy, cloud application security, saas risk, ai agent security"
Startup171,,AI Agent Security,Remote (US),0.7,,,,"ai agent risk, ai governance"
Atlassian,,SSPM,"London, UK",0.85,,,,"cloud app security, saas posture management, ai security, cloud compliance"
Startup17,,SaaS Security,"Boston, MA",0.9,,,,"sanctioned it, cloud compliance, cloud application security, saas security, genai security"
Startup360,,SSPM,Hybrid - Bay Area,0.9,,,,"cloud app security, saas posture management, saas compliance, sspm"
Startup200,,SaaS Security,"San Francisco, CA",0.7,,,,"genai security, shadow it"
Startup342,,SSPM,"London, UK",0.85,,,,"security posture management, ai governance, saas posture management, genai security"
Startup226,,SSPM,"San Francisco, CA",0.85,,,,"saas posture management, saas security posture"
Startup100,,SaaS Compliance,Remote (US),0.9,,,,"saas compliance, genai security"
Startup154,,SaaS Compliance,"Austin, TX",0.8,,,,"saas audit, cloud compliance, ai governance"
Startup360,,SSPM,"London, UK",0.85,,,,"sspm, genai security"
Startup277,,SSPM,"Boston, MA",0.85,,,,"cloud governance, cloud application security"
Startup339,,SSPM,Remote (US),0.85,,,,"security posture management, cloud application security, sanctioned it, saas audit"
Startup39,,SSPM,"Boston, MA",0.85,,,,"ai compliance, sspm, saas risk"
Startup61,,SaaS Compliance,"Austin, TX",0.85,,,,"ai governance, autonomous agent security, saas compliance, cloud compliance"
Startup88,,AI Agent Security,Remote (US),0.7,,,,"llm security, genai security, ai policy"
Startup228,,SSPM,"Austin, TX",0.85,,,,"ai compliance, saas security posture"
Startup16,,AI Agent Security,"San Francisco, CA",0.7,,,,"ai governance, llm security"
Startup49,,SSPM,"Austin, TX",0.85,,,,"cloud app security, autonomous agent security, cloud governance, saas governance, saas audit"
Startup228,,SaaS Security,Hybrid - Bay Area,0.9,,,,"ai agent security, shadow it, saas security posture, ai policy, llm security"
Startup71,,SaaS Security,Remote (US),0.9,,,,"cloud application security, llm compliance, ai agent security, ai policy, sanctioned it"
AT&T,,SaaS Security,"Toronto, Canada",0.85,,,,"sanctioned it, ai governance, saas security posture, genai security, ai agent security"
Startup16,,SaaS Security,Remote,0.8,,,,"saas governance, shadow it, ai policy"
Startup260,,SaaS Security,"Denver, CO",0.85,,,,"generative ai compliance, autonomous agent security, cloud app security"
Startup320,,SSPM,"Boston, MA",0.85,,,,"security posture management, ai policy, cloud governance, saas security posture, autonomous agent security"
Startup113,,SSPM,"New York, NY",0.9,,,,"cloud compliance, sspm, shadow it, saas posture management"
Startup251,,AI Compliance,"Boston, MA",0.7,,,,"ai compliance, generative ai compliance"
Startup128,,SaaS Security,"Boston, MA",0.85,,,,"saas governance, cloud app security, genai security"
Startup379,,SaaS Security,Remote (US),0.85,,,,"autonomous agent security, saas risk, ai security, saas security posture, genai security"
Startup302,,SaaS Compliance,"Austin, TX",0.9,,,,"saas security, generative ai compliance, saas compliance, llm compliance, cloud governance"
Startup204,,SSPM,"London, UK",0.85,,,,"saas security posture, autonomous agent security"
Startup188,,SSPM,Remote (US),0.85,,,,"saas risk, cloud compliance, genai security, sspm, ai compliance"
Startup23,,SSPM,"Toronto, Canada",0.9,,,,"cloud governance, genai security, ai agent security, saas posture management, ai policy"
Startup240,,SaaS Security,"San Francisco, CA",0.8,,,,"cloud application security, ai compliance"
Startup187,,SaaS Security,"Toronto, Canada",0.7,,,,"cloud app security, ai agent risk"
Proofpoint,,SSPM,"Austin, TX",0.85,,,,"shadow it, llm security, saas risk, ai security"
Startup246,,SSPM,"San Francisco, CA",0.85,,,,"ai governance, ai policy, ai compliance, saas posture management, cloud governance"
Startup173,,SaaS Security,"London, UK",0.85,,,,"saas audit, ai agent risk, cloud application security"
AT&T,,SaaS Security,"Boston, MA",0.85,,,,"autonomous agent security, ai policy, saas security"
Dropbox,,SSPM,"Seattle, WA",0.85,,,,"saas security posture, cloud compliance"
Startup388,,SSPM,"Toronto, Canada",0.85,,,,"ai governance, saas posture management, saas risk, llm security"
Startup283,,SSPM,"New York, NY",0.85,,,,"generative ai compliance, sspm"
Startup176,,AI Compliance,"Seattle, WA",0.8,,,,"cloud governance, generative ai compliance, genai security"
Shell,,AI Agent Security,"Seattle, WA",0.85,,,,"ai agent security, ai governance, autonomous agent security, saas governance"
Startup297,,SaaS Security,"Boston, MA",0.9,,,,"security posture management, generative ai compliance, ai agent risk, cloud app security, saas security"
Fortinet,,SSPM,"Boston, MA",0.9,,,,"ai governance, llm compliance, genai security, saas posture management, security posture management"
Startup332,,SaaS Security,"Boston, MA",0.85,,,,"saas security, ai security, cloud compliance"
Startup22,,SSPM,"Toronto, Canada",0.9,,,,"ai policy, sspm, cloud app security, saas governance, saas posture management"
Sysdig,,SSPM,"San Francisco, CA",0.85,,,,"ai security, cloud application security, autonomous agent security, saas risk, shadow it"
Boeing,,SaaS Security,"Austin, TX",0.85,,,,"llm security, genai security, ai agent risk, saas security posture"
Startup126,,SSPM,"Seattle, WA",0.85,,,,"shadow it, security posture management"
Startup29,,SSPM,"Seattle, WA",0.85,,,,"cloud application security, saas governance"
Orca Security,,SSPM,"Toronto, Canada",0.85,,,,"ai governance, security posture management, cloud application security"
Startup319,,SSPM,"Denver, CO",0.85,,,,"ai security, saas security, security posture management, ai agent security, ai policy"
Startup95,,SSPM,Hybrid - Bay Area,0.85,,,,"ai compliance, security posture management, ai agent security"
Deloitte,,AI Agent Security,"London, UK",0.7,,,,"ai governance, autonomous agent security"
Startup320,,AI Compliance,"London, UK",0.8,,,,"llm compliance, genai security, ai governance"
Startup290,,SSPM,"Toronto, Canada",0.85,,,,"security posture management, ai agent security"
Startup358,,SaaS Security,Remote,0.8,,,,"autonomous agent security, cloud app security"
Startup212,,SSPM,"Denver, CO",0.85,,,,"security posture management, sspm, ai governance"
Humana,,SSPM,"Austin, TX",0.85,,,,"ai governance, saas audit, llm security"
Startup15,,SSPM,"London, UK",0.85,,,,"ai policy, security posture management, genai security, ai agent security, cloud governance"
Startup235,,SSPM,"New York, NY",0.85,,,,"security posture management, sspm"
Startup378,,SSPM,"New York, NY",0.85,,,,"ai agent security, cloud governance, sspm, saas risk"
Startup113,,SaaS Compliance,"San Francisco, CA",0.7,,,,"saas audit, ai governance"
Startup385,,SSPM,"San Francisco, CA",0.85,,,,"cloud app security, cloud application security, cloud compliance"
Startup138,,SaaS Compliance,Remote (US),0.8,,,,"sanctioned it, saas compliance, llm compliance"
Zscaler,,SSPM,"Denver, CO",0.85,,,,"shadow it, cloud compliance, genai security"
Accenture,,SSPM,Remote,0.85,,,,"saas security posture, llm compliance, cloud app security"
Zoom,,SaaS Compliance,"Boston, MA",0.85,,,,"saas compliance, ai security"
Veza,,SaaS Security,"San Francisco, CA",0.8,,,,"cloud governance, genai security, cloud app security, ai agent risk"
Startup80,,SSPM,Hybrid - Bay Area,0.85,,,,"ai compliance, sspm, saas posture management"
Startup241,,SaaS Compliance,"Boston, MA",0.7,,,,"ai policy, saas audit"
Startup331,,SSPM,"Toronto, Canada",0.85,,,,"saas posture management, saas security posture"
PwC,,SaaS Security,"San Francisco, CA",0.85,,,,"ai agent security, cloud governance, cloud application security"
Startup263,,SaaS Compliance,"Toronto, Canada",0.85,,,,"saas audit, cloud compliance"
Startup52,,SSPM,Remote (US),0.85,,,,"saas posture management, shadow it"
Startup140,,SSPM,Hybrid - Bay Area,0.9,,,,"security posture management, saas security, cloud app security, genai security, ai policy"
Startup323,,SSPM,"New York, NY",0.85,,,,"ai compliance, genai security, cloud app security, cloud compliance, security posture management"
IBM,,SaaS Security,"New York, NY",0.85,,,,"ai governance, saas security, autonomous agent security, saas audit"
Startup218,,SSPM,Remote,0.85,,,,"shadow it, sanctioned it, generative ai compliance, cloud governance"
Startup355,,SaaS Security,Hybrid - Bay Area,0.9,,,,"autonomous agent security, saas security, llm security, saas compliance"
Startup48,,SSPM,"Boston, MA",0.85,,,,"cloud governance, cloud app security"
Startup209,,SSPM,"Austin, TX",0.85,,,,"cloud app security, ai policy, sspm"
Startup362,,AI Agent Security,Hybrid - Bay Area,0.8,,,,"ai agent risk, autonomous agent security, cloud compliance"
Startup226,,SaaS Security,"Seattle, WA",0.85,,,,"saas governance, ai policy, saas risk, ai security"
Stripe,,SSPM,Remote (US),0.85,,,,"saas security, cloud governance, saas security posture"
Startup53,,SSPM,Remote,0.85,,,,"ai security, sspm, saas governance"
Proofpoint,,SaaS Compliance,Hybrid - Bay Area,0.85,,,,"cloud compliance, ai agent risk, ai compliance"
Startup378,,SSPM,"Denver, CO",0.85,,,,"sspm, saas compliance, cloud app security"
Startup386,,SSPM,"Denver, CO",0.85,,,,"shadow it, saas governance"
Startup248,,SaaS Security,Remote (US),0.9,,,,"cloud application security, cloud compliance, genai security, sspm, ai agent security"
Startup98,,SSPM,Hybrid - Bay Area,0.85,,,,"ai agent risk, saas posture management, shadow it"
Startup375,,SSPM,Remote (US),0.85,,,,"sanctioned it, llm compliance, sspm, saas risk"
CloudKnox,,SSPM,"San Francisco, CA",0.85,,,,"security posture management, cloud governance"
Startup309,,SSPM,"Boston, MA",0.9,,,,"saas security posture, llm compliance, genai security, cloud app security, saas posture management"
Startup88,,AI Agent Security,"Denver, CO",0.8,,,,"ai agent risk, ai agent security"
Startup6,,SSPM,Remote (US),0.9,,,,"llm security, ai security, saas posture management, saas security, saas audit"
Startup99,,AI Compliance,"San Francisco, CA",0.7,,,,"ai security, ai compliance, ai policy"
Startup238,,SaaS Security,Remote,0.9,,,,"ai agent risk, saas security posture, ai agent security, ai compliance, llm security"
Startup41,,SaaS Security,"Toronto, Canada",0.9,,,,"cloud compliance, ai agent risk, genai security, saas risk"
Startup226,,AI Agent Security,"Austin, TX",0.8,,,,"ai agent security, genai security, ai policy, shadow it"
Startup342,,SaaS Security,"London, UK",0.8,,,,"cloud app security, cloud governance, llm compliance, llm security, ai governance"
Startup67,,SSPM,Remote,0.85,,,,"saas risk, ai governance, cloud application security, saas security posture, ai policy"
Startup169,,SaaS Compliance,"Austin, TX",0.9,,,,"llm compliance, generative ai compliance, saas audit, ai compliance"
Startup184,,SaaS Compliance,"New York, NY",0.85,,,,"sanctioned it, generative ai compliance, saas audit"
Startup346,,SSPM,"New York, NY",0.85,,,,"cloud compliance, ai policy, ai compliance, shadow it, sspm"
Startup274,,SSPM,"New York, NY",0.85,,,,"saas governance, ai policy, saas risk, ai agent risk"
Startup87,,SaaS Security,Remote,0.85,,,,"ai agent security, saas security, ai security"
Startup362,,SSPM,"Austin, TX",0.85,,,,"ai security, ai policy, ai agent security, security posture management, saas security posture"
Startup306,,SSPM,"Seattle, WA",0.85,,,,"llm security, saas posture management"
Startup230,,SaaS Security,"Boston, MA",0.85,,,,"llm security, saas security, cloud compliance"
Startup164,,SSPM,"Seattle, WA",0.85,,,,"cloud compliance, llm security, security posture management, saas risk, ai policy"
Startup205,,SaaS Security,"New York, NY",0.85,,,,"cloud application security, ai agent security, ai security, saas compliance, sanctioned it"
Startup11,,SaaS Security,"Boston, MA",0.9,,,,"ai security, llm compliance, genai security, saas security posture, llm security"
T-Mobile,,SaaS Security,"San Francisco, CA",0.85,,,,"ai agent risk, genai security, ai security, saas compliance, saas risk"
Startup72,,SSPM,"Denver, CO",0.85,,,,"cloud governance, generative ai compliance, ai policy, sspm"
Startup353,,SSPM,"New York, NY",0.85,,,,"saas security posture, llm compliance, ai security"
Startup290,,SSPM,"Toronto, Canada",0.85,,,,"saas security, security posture management, generative ai compliance"
Dropbox,,SSPM,Remote,0.85,,,,"sspm, saas security"
Startup142,,SaaS Security,"Toronto, Canada",0.85,,,,"saas risk, ai agent risk, saas audit, llm compliance"
Startup149,,SSPM,"Austin, TX",0.85,,,,"ai compliance, saas audit, cloud governance, sspm"
Startup143,,SaaS Security,"Austin, TX",0.8,,,,"ai agent security, saas audit, ai policy, sanctioned it"
Startup68,,SaaS Security,"Denver, CO",0.85,,,,"saas governance, saas audit, cloud app security, llm security"
Startup149,,SSPM,"Denver, CO",0.85,,,,"ai agent security, ai compliance, security posture management, sspm"
Startup33,,AI Agent Security,Remote,0.7,,,,"ai policy, ai security"
Startup206,,SaaS Security,"Austin, TX",0.7,,,,"llm security, shadow it"
Asana,,SSPM,Hybrid - Bay Area,0.85,,,,"cloud compliance, sspm, saas posture management, ai policy, sanctioned it"
Startup156,,SaaS Security,"New York, NY",0.85,,,,"saas audit, cloud compliance, ai agent security, autonomous agent security"
Startup138,,SSPM,"Austin, TX",0.85,,,,"saas governance, shadow it, ai compliance, llm compliance, saas posture management"
Startup130,,SSPM,"Austin, TX",0.85,,,,"saas governance, sspm, ai agent risk, genai security"
Startup336,,SSPM,"Seattle, WA",0.85,,,,"saas risk, saas security posture, saas audit, ai agent security"
Startup206,,SaaS Compliance,"London, UK",0.8,,,,"saas risk, ai governance, cloud compliance"
Startup183,,SSPM,"London, UK",0.85,,,,"saas posture management, ai compliance, cloud app security"
Microsoft,,AI Compliance,"London, UK",0.8,,,,"shadow it, ai policy, generative ai compliance, ai governance"
Wells Fargo,,AI Compliance,Remote (US),0.85,,,,"generative ai compliance, ai agent security, ai policy, cloud governance"
Startup385,,SaaS Compliance,"San Francisco, CA",0.85,,,,"shadow it, saas audit, saas compliance"
Anthem,,AI Compliance,"New York, NY",0.9,,,,"generative ai compliance, llm security"
Startup31,,SSPM,"San Francisco, CA",0.85,,,,"genai security, saas security posture, sspm, cloud compliance"
CrowdStrike,,SaaS Compliance,"New York, NY",0.85,,,,"saas compliance, saas risk, llm compliance"
Startup135,,SSPM,"Toronto, Canada",0.85,,,,"security posture management, ai governance, saas security posture, saas governance, ai agent risk"
Startup156,,AI Compliance,"London, UK",0.8,,,,"generative ai compliance, shadow it, ai agent risk"
Startup349,,SSPM,Remote (US),0.85,,,,"cloud app security, cloud compliance"
Startup122,,SSPM,"Seattle, WA",0.85,,,,"cloud compliance, security posture management, sanctioned it"
Startup4,,SaaS Security,"New York, NY",0.85,,,,"saas security posture, saas risk, saas governance, genai security, ai compliance"
Startup140,,SSPM,Hybrid - Bay Area,0.85,,,,"saas governance, security posture management"
Startup128,,SaaS Security,Hybrid - Bay Area,0.8,,,,"saas governance, ai agent risk"
Startup400,,SSPM,Remote,0.85,,,,"security posture management, saas audit"
Startup175,,SSPM,"Austin, TX",0.85,,,,"saas risk, saas governance"
Stripe,,SSPM,Hybrid - Bay Area,0.85,,,,"saas audit, cloud compliance, ai security"
Cloudflare,,SSPM,"Austin, TX",0.85,,,,"genai security, cloud app security, security posture management, shadow it, cloud application security"
Startup27,,SaaS Security,"Austin, TX",0.8,,,,"cloud compliance, saas risk, genai security"
Startup165,,SaaS Security,Remote (US),0.85,,,,"autonomous agent security, cloud compliance, saas governance"
Sprint,,SSPM,Remote (US),0.85,,,,"cloud governance, shadow it, saas governance, ai agent security, cloud app security"
Startup202,,SaaS Compliance,"New York, NY",0.8,,,,"ai security, cloud compliance, ai governance"
Lockheed Martin,,SaaS Security,"Denver, CO",0.85,,,,"ai compliance, cloud governance, genai security, saas risk"
Startup49,,SSPM,"Denver, CO",0.85,,,,"saas risk, ai agent security, saas security, sspm, cloud app security"
Startup208,,SaaS Security,"Seattle, WA",0.85,,,,"llm compliance, cloud app security, cloud application security, saas security, ai agent security"
Startup372,,SSPM,"San Francisco, CA",0.85,,,,"sanctioned it, saas audit, llm security, sspm, ai compliance"
Startup386,,SSPM,Remote,0.85,,,,"security posture management, ai agent security"
Startup98,,SSPM,Hybrid - Bay Area,0.85,,,,"saas audit, saas compliance, saas security posture"
Etsy,,SSPM,"Toronto, Canada",0.9,,,,"saas posture management, saas compliance, cloud app security, llm compliance, saas governance"
Startup219,,SSPM,"London, UK",0.85,,,,"saas posture management, ai agent risk, cloud governance"
Startup10,,SaaS Security,"Toronto, Canada",0.9,,,,"saas governance, shadow it, llm security, saas security, sspm"
Startup11,,AI Agent Security,Hybrid - Bay Area,0.7,,,,"ai policy, ai agent security, cloud governance"
T-Mobile,,SSPM,Hybrid - Bay Area,0.85,,,,"cloud governance, autonomous agent security, sanctioned it, saas posture management"
Startup306,,SSPM,"New York, NY",0.85,,,,"llm security, security posture management"
Lockheed Martin,,SSPM,"Toronto, Canada",0.85,,,,"saas posture management, cloud application security, saas risk, shadow it"
Startup146,,SaaS Security,"San Francisco, CA",0.85,,,,"saas security posture, ai policy, ai compliance, saas security"
UnitedHealth,,AI Agent Security,Remote (US),0.85,,,,"ai agent risk, ai governance, cloud compliance, llm security"
Startup357,,SaaS Compliance,"Denver, CO",0.85,,,,"llm compliance, generative ai compliance, cloud application security"
Startup330,,SSPM,"Denver, CO",0.85,,,,"saas posture management, saas audit, ai policy, sanctioned it"
Startup154,,SaaS Security,Hybrid - Bay Area,0.8,,,,"cloud compliance, ai agent security"
Startup225,,SaaS Security,"London, UK",0.85,,,,"cloud app security, saas security"
Startup98,,AI Agent Security,"Denver, CO",0.7,,,,"ai security, autonomous agent security"
Startup270,,SSPM,"London, UK",0.85,,,,"cloud application security, ai agent risk, sspm"
Startup106,,SSPM,"New York, NY",0.85,,,,"ai compliance, sanctioned it, saas risk, saas governance"
PwC,,SSPM,Remote,0.85,,,,"cloud compliance, saas audit, cloud application security"
Startup64,,SaaS Security,Remote (US),0.85,,,,"llm compliance, genai security, saas risk"
Startup240,,SaaS Compliance,Remote,0.85,,,,"cloud compliance, saas risk, llm compliance, llm security, ai governance"
Proofpoint,,SaaS Security,Hybrid - Bay Area,0.85,,,,"cloud app security, autonomous agent security, ai agent security"
Startup394,,SaaS Compliance,Remote (US),0.85,,,,"ai security, saas compliance, cloud compliance"
Netflix,,SSPM,Remote,0.9,,,,"saas compliance, genai security, saas posture management, cloud governance, llm compliance"
Startup96,,SSPM,Remote (US),0.85,,,,"ai policy, saas security posture, saas governance"
T-Mobile,,AI Agent Security,"Austin, TX",0.7,,,,"ai policy, autonomous agent security"
Startup213,,SaaS Security,Hybrid - Bay Area,0.8,,,,"sanctioned it, saas governance"
Startup305,,SSPM,"San Francisco, CA",0.85,,,,"ai agent risk, ai policy, sspm, saas security"
Asana,,SSPM,"New York, NY",0.85,,,,"ai policy, saas risk, sanctioned it"
Startup346,,AI Agent Security,Remote (US),0.7,,,,"autonomous agent security, genai security"
Startup125,,SaaS Security,"Boston, MA",0.85,,,,"ai agent risk, saas risk, cloud app security, llm security"
Startup71,,SSPM,"Austin, TX",0.85,,,,"saas security posture, saas governance, ai compliance"
BCG,,SSPM,"Denver, CO",0.85,,,,"genai security, security posture management, cloud compliance, saas audit"
Startup143,,SaaS Compliance,Hybrid - Bay Area,0.85,,,,"saas audit, saas compliance, ai security"
Startup246,,SSPM,"San Francisco, CA",0.85,,,,"generative ai compliance, saas compliance, saas audit, sspm"
Startup160,,SaaS Security,Hybrid - Bay Area,0.9,,,,"saas compliance, ai security, sspm, llm security, saas security"
Startup240,,SSPM,"New York, NY",0.85,,,,"saas security posture, autonomous agent security"
Startup394,,SSPM,"Toronto, Canada",0.85,,,,"security posture management, saas security posture, ai compliance, saas governance"
Startup197,,SaaS Security,"Boston, MA",0.8,,,,"saas risk, cloud application security"
Startup251,,SaaS Security,"Boston, MA",0.85,,,,"generative ai compliance, saas risk, saas security"
Startup124,,SSPM,"Denver, CO",0.85,,,,"sspm, saas security, genai security"
Startup255,,AI Agent Security,"Seattle, WA",0.7,,,,"llm security, ai policy, shadow it"
Shell,,SaaS Compliance,"Toronto, Canada",0.7,,,,"ai policy, saas audit"
Startup88,,SaaS Security,Hybrid - Bay Area,0.8,,,,"genai security, saas risk, ai agent risk"
Startup8,,SSPM,"Denver, CO",0.85,,,,"generative ai compliance, sspm, saas governance"
Startup352,,SaaS Security,Remote,0.8,,,,"saas audit, ai agent security"
Startup258,,SSPM,"Seattle, WA",0.85,,,,"ai security, saas security, saas posture management, autonomous agent security"
Startup3,,SaaS Security,Hybrid - Bay Area,0.85,,,,"ai governance, saas security, autonomous agent security"
Startup244,,SSPM,Remote,0.85,,,,"cloud compliance, security posture management"
Startup300,,SSPM,"Boston, MA",0.85,,,,"ai agent security, ai security, saas posture management, sspm, llm security"
Startup284,,SSPM,"Austin, TX",0.7,,,,"llm security, shadow it"
Startup315,,SSPM,Remote (US),0.85,,,,"generative ai compliance, security posture management"
Startup127,,SSPM,"London, UK",0.85,,,,"sanctioned it, saas security, llm compliance"
Startup137,,SSPM,Remote,0.85,,,,"shadow it, saas audit, cloud governance, cloud app security"
Startup80,,AI Agent Security,"Boston, MA",0.7,,,,"llm security, ai governance, autonomous agent security"
Startup80,,SaaS Compliance,"Seattle, WA",0.85,,,,"saas audit, saas governance, ai policy, ai compliance"
Startup349,,SaaS Security,"New York, NY",0.9,,,,"saas security posture, saas compliance, llm security, saas risk, cloud app security"
Startup330,,SaaS Compliance,"Toronto, Canada",0.9,,,,"ai compliance, saas compliance"
Goldman Sachs,,AI Compliance,"Denver, CO",0.8,,,,"generative ai compliance, cloud governance, ai agent risk"
Startup361,,AI Agent Security,"Austin, TX",0.8,,,,"generative ai compliance, autonomous agent security"
Stripe,,SaaS Compliance,"New York, NY",0.9,,,,"saas compliance, cloud application security, saas governance, generative ai compliance, cloud app security"
Google,,SSPM,"London, UK",0.85,,,,"shadow it, saas risk, ai governance, cloud compliance"
Startup294,,AI Compliance,"Austin, TX",0.7,,,,"llm compliance, llm security, sanctioned it"
Startup306,,SSPM,"Austin, TX",0.85,,,,"llm compliance, sanctioned it, saas security posture"
Startup247,,AI Compliance,"Austin, TX",0.9,,,,"llm security, genai security, generative ai compliance, ai compliance"
Startup341,,SaaS Security,"Toronto, Canada",0.9,,,,"saas security, autonomous agent security, ai agent security, cloud application security"
Startup340,,SSPM,"Toronto, Canada",0.85,,,,"saas posture management, genai security"
Startup202,,SSPM,Hybrid - Bay Area,0.85,,,,"sspm, cloud compliance, saas governance, cloud governance"
Startup99,,SSPM,"New York, NY",0.85,,,,"sspm, llm security, security posture management, ai security"
Startup231,,AI Compliance,"Seattle, WA",0.9,,,,"generative ai compliance, ai policy, saas security posture, ai security"
Startup175,,SaaS Compliance,"Toronto, Canada",0.85,,,,"saas governance, llm compliance"
McAfee,,SaaS Security,"New York, NY",0.85,,,,"saas security, ai compliance, saas audit, llm security, ai agent risk"
